Method,Time,Layers,Alpha,Tolerance,TSS Mean,TSS Std,HSS Mean,HSS Std
flare_linked,72,36,1e-05,0.001,0.0498,0.1136,0.0622,0.1418
flare_linked,72,36,0.0001,1e-07,0.0462,0.1368,0.0513,0.1533
flare_linked,72,36,0.0001,1e-06,0.0462,0.1368,0.0513,0.1533
flare_linked,72,36,0.0001,1e-05,0.0462,0.1368,0.0513,0.1533
flare_linked,72,36,0.0001,0.0001,0.0462,0.1368,0.0513,0.1533
flare_linked,72,36,0.0001,0.001,0.0498,0.1136,0.0622,0.1418
flare_linked,72,36,0.001,1e-07,0.0493,0.1399,0.0567,0.16
flare_linked,72,36,0.001,1e-06,0.0493,0.1399,0.0567,0.16
flare_linked,72,36,0.001,1e-05,0.0493,0.1399,0.0567,0.16
flare_linked,72,36,0.001,0.0001,0.0493,0.1399,0.0567,0.16
flare_linked,72,36,0.001,0.001,0.0498,0.1136,0.0622,0.1418
flare_linked,72,54,1e-07,1e-07,0.088,0.1627,0.0945,0.1832
flare_linked,72,54,1e-07,1e-06,0.088,0.1627,0.0945,0.1832
flare_linked,72,54,1e-07,1e-05,0.088,0.1627,0.0945,0.1832
flare_linked,72,54,1e-07,0.0001,0.088,0.1627,0.0945,0.1832
flare_linked,72,54,1e-07,0.001,0.016,0.0323,0.0223,0.0453
flare_linked,72,54,1e-06,1e-07,0.088,0.1584,0.0939,0.1772
flare_linked,72,54,1e-06,1e-06,0.088,0.1584,0.0939,0.1772
flare_linked,72,54,1e-06,1e-05,0.088,0.1584,0.0939,0.1772
flare_linked,72,54,1e-06,0.0001,0.088,0.1584,0.0939,0.1772
flare_linked,72,54,1e-06,0.001,0.016,0.0323,0.0223,0.0453
flare_linked,72,54,1e-05,1e-07,0.0879,0.1589,0.0947,0.179
flare_linked,72,54,1e-05,1e-06,0.0879,0.1589,0.0947,0.179
flare_linked,72,54,1e-05,1e-05,0.0879,0.1589,0.0947,0.179
flare_linked,72,54,1e-05,0.0001,0.0879,0.1589,0.0947,0.179
flare_linked,72,54,1e-05,0.001,0.016,0.0323,0.0223,0.0453
flare_linked,72,54,0.0001,1e-07,0.0912,0.1639,0.0994,0.1859
flare_linked,72,54,0.0001,1e-06,0.0912,0.1639,0.0994,0.1859
flare_linked,72,54,0.0001,1e-05,0.0912,0.1639,0.0994,0.1859
flare_linked,72,54,0.0001,0.0001,0.0912,0.1639,0.0994,0.1859
flare_linked,72,54,0.0001,0.001,0.016,0.0323,0.0223,0.0453
flare_linked,72,54,0.001,1e-07,0.0976,0.1658,0.1067,0.1894
flare_linked,72,54,0.001,1e-06,0.0976,0.1658,0.1067,0.1894
flare_linked,72,54,0.001,1e-05,0.0976,0.1658,0.1067,0.1894
flare_linked,72,54,0.001,0.0001,0.0976,0.1658,0.1067,0.1894
flare_linked,72,54,0.001,0.001,0.016,0.0323,0.0223,0.0453
flare_linked,72,72,1e-07,1e-07,0.0629,0.1319,0.0623,0.1449
flare_linked,72,72,1e-07,1e-06,0.0629,0.1319,0.0623,0.1449
flare_linked,72,72,1e-07,1e-05,0.0629,0.1319,0.0623,0.1449
flare_linked,72,72,1e-07,0.0001,0.0629,0.1319,0.0623,0.1449
flare_linked,72,72,1e-07,0.001,0.0194,0.0694,0.0276,0.0947
flare_linked,72,72,1e-06,1e-07,0.0751,0.1465,0.0748,0.1576
flare_linked,72,72,1e-06,1e-06,0.0751,0.1465,0.0748,0.1576
flare_linked,72,72,1e-06,1e-05,0.0751,0.1465,0.0748,0.1576
flare_linked,72,72,1e-06,0.0001,0.0751,0.1465,0.0748,0.1576
flare_linked,72,72,1e-06,0.001,0.0194,0.0694,0.0276,0.0947
flare_linked,72,72,1e-05,1e-07,0.0751,0.1465,0.0748,0.1576
flare_linked,72,72,1e-05,1e-06,0.0751,0.1465,0.0748,0.1576
flare_linked,72,72,1e-05,1e-05,0.0751,0.1465,0.0748,0.1576
flare_linked,72,72,1e-05,0.0001,0.0751,0.1465,0.0748,0.1576
flare_linked,72,72,1e-05,0.001,0.0194,0.0694,0.0276,0.0947
flare_linked,72,72,0.0001,1e-07,0.066,0.1333,0.0668,0.1476
flare_linked,72,72,0.0001,1e-06,0.066,0.1333,0.0668,0.1476
flare_linked,72,72,0.0001,1e-05,0.066,0.1333,0.0668,0.1476
flare_linked,72,72,0.0001,0.0001,0.066,0.1333,0.0668,0.1476
flare_linked,72,72,0.0001,0.001,0.0194,0.0694,0.0276,0.0947
flare_linked,72,72,0.001,1e-07,0.0687,0.142,0.0665,0.1517
flare_linked,72,72,0.001,1e-06,0.0687,0.142,0.0665,0.1517
flare_linked,72,72,0.001,1e-05,0.0687,0.142,0.0665,0.1517
flare_linked,72,72,0.001,0.0001,0.0687,0.142,0.0665,0.1517
flare_linked,72,72,0.001,0.001,0.0194,0.0694,0.0276,0.0947
flare_linked,72,90,1e-07,1e-07,0.1148,0.1539,0.1279,0.1692
flare_linked,72,90,1e-07,1e-06,0.1148,0.1539,0.1279,0.1692
flare_linked,72,90,1e-07,1e-05,0.1148,0.1539,0.1279,0.1692
flare_linked,72,90,1e-07,0.0001,0.1148,0.1539,0.1279,0.1692
flare_linked,72,90,1e-07,0.001,0.0561,0.1004,0.0761,0.1347
flare_linked,72,90,1e-06,1e-07,0.1117,0.1557,0.1244,0.1712
flare_linked,72,90,1e-06,1e-06,0.1117,0.1557,0.1244,0.1712
flare_linked,72,90,1e-06,1e-05,0.1117,0.1557,0.1244,0.1712
flare_linked,72,90,1e-06,0.0001,0.1117,0.1557,0.1244,0.1712
flare_linked,72,90,1e-06,0.001,0.0561,0.1004,0.0761,0.1347
flare_linked,72,90,1e-05,1e-07,0.1117,0.1557,0.1244,0.1712
flare_linked,72,90,1e-05,1e-06,0.1117,0.1557,0.1244,0.1712
flare_linked,72,90,1e-05,1e-05,0.1117,0.1557,0.1244,0.1712
flare_linked,72,90,1e-05,0.0001,0.1117,0.1557,0.1244,0.1712
flare_linked,72,90,1e-05,0.001,0.0561,0.1004,0.0761,0.1347
flare_linked,72,90,0.0001,1e-07,0.1017,0.1652,0.1113,0.1844
flare_linked,72,90,0.0001,1e-06,0.1017,0.1652,0.1113,0.1844
flare_linked,72,90,0.0001,1e-05,0.1017,0.1652,0.1113,0.1844
flare_linked,72,90,0.0001,0.0001,0.1017,0.1652,0.1113,0.1844
flare_linked,72,90,0.0001,0.001,0.0561,0.1004,0.0761,0.1347
flare_linked,72,90,0.001,1e-07,0.1085,0.1579,0.1211,0.1736
flare_linked,72,90,0.001,1e-06,0.1085,0.1579,0.1211,0.1736
flare_linked,72,90,0.001,1e-05,0.1085,0.1579,0.1211,0.1736
flare_linked,72,90,0.001,0.0001,0.1085,0.1579,0.1211,0.1736
flare_linked,72,90,0.001,0.001,0.0561,0.1004,0.0761,0.1347
flare_linked,72,108,1e-07,1e-07,0.014,0.1516,0.0096,0.1623
flare_linked,72,108,1e-07,1e-06,0.014,0.1516,0.0096,0.1623
flare_linked,72,108,1e-07,1e-05,0.014,0.1516,0.0096,0.1623
flare_linked,72,108,1e-07,0.0001,0.014,0.1516,0.0096,0.1623
flare_linked,72,108,1e-07,0.001,0.0532,0.0766,0.0738,0.1056
flare_linked,72,108,1e-06,1e-07,0.0208,0.1484,0.0174,0.1588
flare_linked,72,108,1e-06,1e-06,0.0208,0.1484,0.0174,0.1588
flare_linked,72,108,1e-06,1e-05,0.0208,0.1484,0.0174,0.1588
flare_linked,72,108,1e-06,0.0001,0.0208,0.1484,0.0174,0.1588
flare_linked,72,108,1e-06,0.001,0.0532,0.0766,0.0738,0.1056
flare_linked,72,108,1e-05,1e-07,0.0272,0.1481,0.0246,0.1588
flare_linked,72,108,1e-05,1e-06,0.0272,0.1481,0.0246,0.1588
flare_linked,72,108,1e-05,1e-05,0.0272,0.1481,0.0246,0.1588
flare_linked,72,108,1e-05,0.0001,0.0272,0.1481,0.0246,0.1588
flare_linked,72,108,1e-05,0.001,0.0532,0.0766,0.0738,0.1056
flare_linked,72,108,0.0001,1e-07,0.0076,0.152,0.0027,0.1625
flare_linked,72,108,0.0001,1e-06,0.0076,0.152,0.0027,0.1625
flare_linked,72,108,0.0001,1e-05,0.0076,0.152,0.0027,0.1625
flare_linked,72,108,0.0001,0.0001,0.0076,0.152,0.0027,0.1625
flare_linked,72,108,0.0001,0.001,0.0532,0.0766,0.0738,0.1056
flare_linked,72,108,0.001,1e-07,0.0076,0.152,0.0027,0.1625
flare_linked,72,108,0.001,1e-06,0.0076,0.152,0.0027,0.1625
flare_linked,72,108,0.001,1e-05,0.0076,0.152,0.0027,0.1625
flare_linked,72,108,0.001,0.0001,0.0076,0.152,0.0027,0.1625
flare_linked,72,108,0.001,0.001,0.0532,0.0766,0.0738,0.1056
only_cme,72,18,1e-07,1e-07,0.1849,0.1229,0.2257,0.1498
only_cme,72,18,1e-07,1e-06,0.1849,0.1229,0.2257,0.1498
only_cme,72,18,1e-07,1e-05,0.1849,0.1229,0.2257,0.1498
only_cme,72,18,1e-07,0.0001,0.1849,0.1229,0.2257,0.1498
only_cme,72,18,1e-07,0.001,-0.0092,0.0195,-0.013,0.0274
only_cme,72,18,1e-06,1e-07,0.1818,0.1211,0.2207,0.1472
only_cme,72,18,1e-06,1e-06,0.1818,0.1211,0.2207,0.1472
only_cme,72,18,1e-06,1e-05,0.1818,0.1211,0.2207,0.1472
only_cme,72,18,1e-06,0.0001,0.1818,0.1211,0.2207,0.1472
only_cme,72,18,1e-06,0.001,-0.0092,0.0195,-0.013,0.0274
only_cme,72,18,1e-05,1e-07,0.1817,0.1203,0.22,0.1442
only_cme,72,18,1e-05,1e-06,0.1817,0.1203,0.22,0.1442
only_cme,72,18,1e-05,1e-05,0.1817,0.1203,0.22,0.1442
only_cme,72,18,1e-05,0.0001,0.1817,0.1203,0.22,0.1442
only_cme,72,18,1e-05,0.001,-0.0092,0.0195,-0.013,0.0274
only_cme,72,18,0.0001,1e-07,0.186,0.1327,0.2231,0.1565
only_cme,72,18,0.0001,1e-06,0.186,0.1327,0.2231,0.1565
only_cme,72,18,0.0001,1e-05,0.186,0.1327,0.2231,0.1565
only_cme,72,18,0.0001,0.0001,0.186,0.1327,0.2231,0.1565
only_cme,72,18,0.0001,0.001,-0.0092,0.0195,-0.013,0.0274
only_cme,72,18,0.001,1e-07,0.1649,0.1302,0.2032,0.1574
only_cme,72,18,0.001,1e-06,0.1649,0.1302,0.2032,0.1574
only_cme,72,18,0.001,1e-05,0.1649,0.1302,0.2032,0.1574
only_cme,72,18,0.001,0.0001,0.1649,0.1302,0.2032,0.1574
only_cme,72,18,0.001,0.001,-0.0092,0.0195,-0.013,0.0274
only_cme,72,36,1e-07,1e-07,0.2005,0.1193,0.2335,0.1416
only_cme,72,36,1e-07,1e-06,0.2005,0.1193,0.2335,0.1416
only_cme,72,36,1e-07,1e-05,0.2005,0.1193,0.2335,0.1416
only_cme,72,36,1e-07,0.0001,0.2005,0.1193,0.2335,0.1416
only_cme,72,36,1e-07,0.001,-0.018,0.074,-0.0267,0.0985
only_cme,72,36,1e-06,1e-07,0.2036,0.1222,0.2396,0.1488
only_cme,72,36,1e-06,1e-06,0.2036,0.1222,0.2396,0.1488
only_cme,72,36,1e-06,1e-05,0.2036,0.1222,0.2396,0.1488
only_cme,72,36,1e-06,0.0001,0.2036,0.1222,0.2396,0.1488
only_cme,72,36,1e-06,0.001,-0.018,0.074,-0.0267,0.0985
only_cme,72,36,1e-05,1e-07,0.1974,0.1195,0.2291,0.142
only_cme,72,36,1e-05,1e-06,0.1974,0.1195,0.2291,0.142
only_cme,72,36,1e-05,1e-05,0.1974,0.1195,0.2291,0.142
only_cme,72,36,1e-05,0.0001,0.1974,0.1195,0.2291,0.142
only_cme,72,36,1e-05,0.001,-0.018,0.074,-0.0267,0.0985
only_cme,72,36,0.0001,1e-07,0.2143,0.131,0.244,0.1499
only_cme,72,36,0.0001,1e-06,0.2143,0.131,0.244,0.1499
only_cme,72,36,0.0001,1e-05,0.2143,0.131,0.244,0.1499
only_cme,72,36,0.0001,0.0001,0.2143,0.131,0.244,0.1499
only_cme,72,36,0.0001,0.001,-0.018,0.074,-0.0267,0.0985
only_cme,72,36,0.001,1e-07,0.2105,0.1235,0.2438,0.1453
only_cme,72,36,0.001,1e-06,0.2105,0.1235,0.2438,0.1453
only_cme,72,36,0.001,1e-05,0.2105,0.1235,0.2438,0.1453
only_cme,72,36,0.001,0.0001,0.2105,0.1235,0.2438,0.1453
only_cme,72,36,0.001,0.001,-0.018,0.074,-0.0267,0.0985
only_cme,72,54,1e-07,1e-07,0.1348,0.1469,0.1563,0.1604
only_cme,72,54,1e-07,1e-06,0.1348,0.1469,0.1563,0.1604
only_cme,72,54,1e-07,1e-05,0.1348,0.1469,0.1563,0.1604
only_cme,72,54,1e-07,0.0001,0.1348,0.1469,0.1563,0.1604
only_cme,72,54,1e-07,0.001,0.0365,0.0782,0.0502,0.1071
only_cme,72,54,1e-06,1e-07,0.1379,0.1493,0.1615,0.1653
only_cme,72,54,1e-06,1e-06,0.1379,0.1493,0.1615,0.1653
only_cme,72,54,1e-06,1e-05,0.1379,0.1493,0.1615,0.1653
only_cme,72,54,1e-06,0.0001,0.1379,0.1493,0.1615,0.1653
only_cme,72,54,1e-06,0.001,0.0365,0.0782,0.0502,0.1071
only_cme,72,54,1e-05,1e-07,0.1379,0.1493,0.1615,0.1653
only_cme,72,54,1e-05,1e-06,0.1379,0.1493,0.1615,0.1653
only_cme,72,54,1e-05,1e-05,0.1379,0.1493,0.1615,0.1653
only_cme,72,54,1e-05,0.0001,0.1379,0.1493,0.1615,0.1653
only_cme,72,54,1e-05,0.001,0.0365,0.0782,0.0502,0.1071
only_cme,72,54,0.0001,1e-07,0.1379,0.1493,0.1615,0.1653
only_cme,72,54,0.0001,1e-06,0.1379,0.1493,0.1615,0.1653
only_cme,72,54,0.0001,1e-05,0.1379,0.1493,0.1615,0.1653
only_cme,72,54,0.0001,0.0001,0.1379,0.1493,0.1615,0.1653
only_cme,72,54,0.0001,0.001,0.0365,0.0782,0.0502,0.1071
only_cme,72,54,0.001,1e-07,0.1379,0.1493,0.1615,0.1653
only_cme,72,54,0.001,1e-06,0.1379,0.1493,0.1615,0.1653
only_cme,72,54,0.001,1e-05,0.1379,0.1493,0.1615,0.1653
only_cme,72,54,0.001,0.0001,0.1379,0.1493,0.1615,0.1653
only_cme,72,54,0.001,0.001,0.0365,0.0782,0.0502,0.1071
only_cme,72,72,1e-07,1e-07,0.1738,0.169,0.2034,0.1999
only_cme,72,72,1e-07,1e-06,0.1738,0.169,0.2034,0.1999
only_cme,72,72,1e-07,1e-05,0.1738,0.169,0.2034,0.1999
only_cme,72,72,1e-07,0.0001,0.1738,0.169,0.2034,0.1999
only_cme,72,72,1e-07,0.001,0.0216,0.0609,0.032,0.0861
only_cme,72,72,1e-06,1e-07,0.1738,0.169,0.2034,0.1999
only_cme,72,72,1e-06,1e-06,0.1738,0.169,0.2034,0.1999
only_cme,72,72,1e-06,1e-05,0.1738,0.169,0.2034,0.1999
only_cme,72,72,1e-06,0.0001,0.1738,0.169,0.2034,0.1999
only_cme,72,72,1e-06,0.001,0.0216,0.0609,0.032,0.0861
only_cme,72,72,1e-05,1e-07,0.1808,0.1668,0.2108,0.1972
only_cme,72,72,1e-05,1e-06,0.1808,0.1668,0.2108,0.1972
only_cme,72,72,1e-05,1e-05,0.1808,0.1668,0.2108,0.1972
only_cme,72,72,1e-05,0.0001,0.1808,0.1668,0.2108,0.1972
only_cme,72,72,1e-05,0.001,0.0216,0.0609,0.032,0.0861
only_cme,72,72,0.0001,1e-07,0.1776,0.1697,0.2066,0.2001
only_cme,72,72,0.0001,1e-06,0.1776,0.1697,0.2066,0.2001
only_cme,72,72,0.0001,1e-05,0.1776,0.1697,0.2066,0.2001
only_cme,72,72,0.0001,0.0001,0.1776,0.1697,0.2066,0.2001
only_cme,72,72,0.0001,0.001,0.0216,0.0609,0.032,0.0861
only_cme,72,72,0.001,1e-07,0.1938,0.1812,0.2229,0.2081
only_cme,72,72,0.001,1e-06,0.1938,0.1812,0.2229,0.2081
only_cme,72,72,0.001,1e-05,0.1938,0.1812,0.2229,0.2081
only_cme,72,72,0.001,0.0001,0.1938,0.1812,0.2229,0.2081
only_cme,72,72,0.001,0.001,0.0216,0.0609,0.032,0.0861
only_cme,72,90,1e-07,1e-07,0.2054,0.1366,0.2335,0.1606
only_cme,72,90,1e-07,1e-06,0.2054,0.1366,0.2335,0.1606
only_cme,72,90,1e-07,1e-05,0.2054,0.1366,0.2335,0.1606
only_cme,72,90,1e-07,0.0001,0.2054,0.1366,0.2335,0.1606
only_cme,72,90,1e-07,0.001,0.0485,0.0677,0.0672,0.0935
only_cme,72,90,1e-06,1e-07,0.2185,0.1379,0.2475,0.1624
only_cme,72,90,1e-06,1e-06,0.2185,0.1379,0.2475,0.1624
only_cme,72,90,1e-06,1e-05,0.2185,0.1379,0.2475,0.1624
only_cme,72,90,1e-06,0.0001,0.2185,0.1379,0.2475,0.1624
only_cme,72,90,1e-06,0.001,0.0485,0.0677,0.0672,0.0935
only_cme,72,90,1e-05,1e-07,0.2116,0.1335,0.2422,0.1585
only_cme,72,90,1e-05,1e-06,0.2116,0.1335,0.2422,0.1585
only_cme,72,90,1e-05,1e-05,0.2116,0.1335,0.2422,0.1585
only_cme,72,90,1e-05,0.0001,0.2116,0.1335,0.2422,0.1585
only_cme,72,90,1e-05,0.001,0.0485,0.0677,0.0672,0.0935
only_cme,72,90,0.0001,1e-07,0.2023,0.1362,0.2288,0.1597
only_cme,72,90,0.0001,1e-06,0.2023,0.1362,0.2288,0.1597
only_cme,72,90,0.0001,1e-05,0.2023,0.1362,0.2288,0.1597
only_cme,72,90,0.0001,0.0001,0.2023,0.1362,0.2288,0.1597
only_cme,72,90,0.0001,0.001,0.0485,0.0677,0.0672,0.0935
only_cme,72,90,0.001,1e-07,0.2085,0.1377,0.2387,0.1631
only_cme,72,90,0.001,1e-06,0.2085,0.1377,0.2387,0.1631
only_cme,72,90,0.001,1e-05,0.2085,0.1377,0.2387,0.1631
only_cme,72,90,0.001,0.0001,0.2085,0.1377,0.2387,0.1631
only_cme,72,90,0.001,0.001,0.0485,0.0677,0.0672,0.0935
only_cme,72,108,1e-07,1e-07,0.2513,0.1911,0.2716,0.2101
only_cme,72,108,1e-07,1e-06,0.2513,0.1911,0.2716,0.2101
only_cme,72,108,1e-07,1e-05,0.2513,0.1911,0.2716,0.2101
only_cme,72,108,1e-07,0.0001,0.2513,0.1911,0.2716,0.2101
only_cme,72,108,1e-07,0.001,0.0216,0.0612,0.0311,0.0877
only_cme,72,108,1e-06,1e-07,0.2573,0.1904,0.2788,0.208
only_cme,72,108,1e-06,1e-06,0.2573,0.1904,0.2788,0.208
only_cme,72,108,1e-06,1e-05,0.2573,0.1904,0.2788,0.208
only_cme,72,108,1e-06,0.0001,0.2573,0.1904,0.2788,0.208
only_cme,72,108,1e-06,0.001,0.0216,0.0612,0.0311,0.0877
only_cme,72,108,1e-05,1e-07,0.2573,0.1904,0.2788,0.208
only_cme,72,108,1e-05,1e-06,0.2573,0.1904,0.2788,0.208
only_cme,72,108,1e-05,1e-05,0.2573,0.1904,0.2788,0.208
only_cme,72,108,1e-05,0.0001,0.2573,0.1904,0.2788,0.208
only_cme,72,108,1e-05,0.001,0.0216,0.0612,0.0311,0.0877
only_cme,72,108,0.0001,1e-07,0.2611,0.2043,0.2814,0.2234
only_cme,72,108,0.0001,1e-06,0.2611,0.2043,0.2814,0.2234
only_cme,72,108,0.0001,1e-05,0.2611,0.2043,0.2814,0.2234
only_cme,72,108,0.0001,0.0001,0.2611,0.2043,0.2814,0.2234
only_cme,72,108,0.0001,0.001,0.0216,0.0612,0.0311,0.0877
only_cme,72,108,0.001,1e-07,0.2604,0.1952,0.2845,0.2167
only_cme,72,108,0.001,1e-06,0.2604,0.1952,0.2845,0.2167
only_cme,72,108,0.001,1e-05,0.2604,0.1952,0.2845,0.2167
only_cme,72,108,0.001,0.0001,0.2604,0.1952,0.2845,0.2167
only_cme,72,108,0.001,0.001,0.0216,0.0612,0.0311,0.0877
only_flares,84,18,1e-07,1e-07,0.2594,0.15,0.2592,0.1496
only_flares,84,18,1e-07,1e-06,0.2594,0.15,0.2592,0.1496
only_flares,84,18,1e-07,1e-05,0.2594,0.15,0.2592,0.1496
only_flares,84,18,1e-07,0.0001,0.2594,0.15,0.2592,0.1496
only_flares,84,18,1e-07,0.001,0.135,0.174,0.1342,0.1729
only_flares,84,18,1e-06,1e-07,0.2494,0.1464,0.2493,0.1462
only_flares,84,18,1e-06,1e-06,0.2494,0.1464,0.2493,0.1462
only_flares,84,18,1e-06,1e-05,0.2494,0.1464,0.2493,0.1462
only_flares,84,18,1e-06,0.0001,0.2494,0.1464,0.2493,0.1462
only_flares,84,18,1e-06,0.001,0.135,0.174,0.1342,0.1729
only_flares,84,18,1e-05,1e-07,0.2494,0.1501,0.2493,0.1498
only_flares,84,18,1e-05,1e-06,0.2494,0.1501,0.2493,0.1498
only_flares,84,18,1e-05,1e-05,0.2494,0.1501,0.2493,0.1498
only_flares,84,18,1e-05,0.0001,0.2494,0.1501,0.2493,0.1498
only_flares,84,18,1e-05,0.001,0.135,0.174,0.1342,0.1729
only_flares,84,18,0.0001,1e-07,0.2542,0.1421,0.2541,0.1419
only_flares,84,18,0.0001,1e-06,0.2542,0.1421,0.2541,0.1419
only_flares,84,18,0.0001,1e-05,0.2542,0.1421,0.2541,0.1419
only_flares,84,18,0.0001,0.0001,0.2542,0.1421,0.2541,0.1419
only_flares,84,18,0.0001,0.001,0.135,0.174,0.1342,0.1729
only_flares,84,18,0.001,1e-07,0.2547,0.1488,0.2545,0.1486
only_flares,84,18,0.001,1e-06,0.2547,0.1488,0.2545,0.1486
only_flares,84,18,0.001,1e-05,0.2547,0.1488,0.2545,0.1486
only_flares,84,18,0.001,0.0001,0.2547,0.1488,0.2545,0.1486
only_flares,84,18,0.001,0.001,0.135,0.174,0.1342,0.1729
only_flares,84,36,1e-07,1e-07,0.3238,0.141,0.3237,0.1404
only_flares,84,36,1e-07,1e-06,0.3238,0.141,0.3237,0.1404
only_flares,84,36,1e-07,1e-05,0.3238,0.141,0.3237,0.1404
only_flares,84,36,1e-07,0.0001,0.3238,0.141,0.3237,0.1404
only_flares,84,36,1e-07,0.001,0.2095,0.1357,0.2103,0.1361
only_flares,84,36,1e-06,1e-07,0.3288,0.1337,0.3287,0.133
only_flares,84,36,1e-06,1e-06,0.3288,0.1337,0.3287,0.133
only_flares,84,36,1e-06,1e-05,0.3288,0.1337,0.3287,0.133
only_flares,84,36,1e-06,0.0001,0.3288,0.1337,0.3287,0.133
only_flares,84,36,1e-06,0.001,0.2095,0.1357,0.2103,0.1361
only_flares,84,36,1e-05,1e-07,0.3283,0.1359,0.3283,0.1351
only_flares,84,36,1e-05,1e-06,0.3283,0.1359,0.3283,0.1351
only_flares,84,36,1e-05,1e-05,0.3283,0.1359,0.3283,0.1351
only_flares,84,36,1e-05,0.0001,0.3283,0.1359,0.3283,0.1351
only_flares,84,36,1e-05,0.001,0.2095,0.1357,0.2103,0.1361
only_flares,84,36,0.0001,1e-07,0.3235,0.1234,0.3236,0.1231
only_flares,84,36,0.0001,1e-06,0.3235,0.1234,0.3236,0.1231
only_flares,84,36,0.0001,1e-05,0.3235,0.1234,0.3236,0.1231
only_flares,84,36,0.0001,0.0001,0.3235,0.1234,0.3236,0.1231
only_flares,84,36,0.0001,0.001,0.2095,0.1357,0.2103,0.1361
only_flares,84,36,0.001,1e-07,0.3085,0.1309,0.3085,0.1304
only_flares,84,36,0.001,1e-06,0.3085,0.1309,0.3085,0.1304
only_flares,84,36,0.001,1e-05,0.3085,0.1309,0.3085,0.1304
only_flares,84,36,0.001,0.0001,0.3085,0.1309,0.3085,0.1304
only_flares,84,36,0.001,0.001,0.2095,0.1357,0.2103,0.1361
only_flares,84,54,1e-07,1e-07,0.3235,0.1409,0.3238,0.1411
only_flares,84,54,1e-07,1e-06,0.3235,0.1409,0.3238,0.1411
only_flares,84,54,1e-07,1e-05,0.3235,0.1409,0.3238,0.1411
only_flares,84,54,1e-07,0.0001,0.3235,0.1409,0.3238,0.1411
only_flares,84,54,1e-07,0.001,0.2129,0.1623,0.2129,0.1618
only_flares,84,54,1e-06,1e-07,0.3135,0.1352,0.3138,0.1353
only_flares,84,54,1e-06,1e-06,0.3135,0.1352,0.3138,0.1353
only_flares,84,54,1e-06,1e-05,0.3135,0.1352,0.3138,0.1353
only_flares,84,54,1e-06,0.0001,0.3135,0.1352,0.3138,0.1353
only_flares,84,54,1e-06,0.001,0.2129,0.1623,0.2129,0.1618
only_flares,84,54,1e-05,1e-07,0.3085,0.1397,0.3088,0.1401
only_flares,84,54,1e-05,1e-06,0.3085,0.1397,0.3088,0.1401
only_flares,84,54,1e-05,1e-05,0.3085,0.1397,0.3088,0.1401
only_flares,84,54,1e-05,0.0001,0.3085,0.1397,0.3088,0.1401
only_flares,84,54,1e-05,0.001,0.2129,0.1623,0.2129,0.1618
only_flares,84,54,0.0001,1e-07,0.3035,0.1446,0.3038,0.1449
only_flares,84,54,0.0001,1e-06,0.3035,0.1446,0.3038,0.1449
only_flares,84,54,0.0001,1e-05,0.3035,0.1446,0.3038,0.1449
only_flares,84,54,0.0001,0.0001,0.3035,0.1446,0.3038,0.1449
only_flares,84,54,0.0001,0.001,0.2129,0.1623,0.2129,0.1618
only_flares,84,54,0.001,1e-07,0.2977,0.1342,0.2983,0.1347
only_flares,84,54,0.001,1e-06,0.2977,0.1342,0.2983,0.1347
only_flares,84,54,0.001,1e-05,0.2977,0.1342,0.2983,0.1347
only_flares,84,54,0.001,0.0001,0.2977,0.1342,0.2983,0.1347
only_flares,84,54,0.001,0.001,0.2082,0.1634,0.2081,0.1629
only_flares,84,72,1e-07,1e-07,0.2845,0.1014,0.2844,0.1015
only_flares,84,72,1e-07,1e-06,0.2845,0.1014,0.2844,0.1015
only_flares,84,72,1e-07,1e-05,0.2845,0.1014,0.2844,0.1015
only_flares,84,72,1e-07,0.0001,0.2845,0.1014,0.2844,0.1015
only_flares,84,72,1e-07,0.001,0.2444,0.1507,0.244,0.15
only_flares,84,72,1e-06,1e-07,0.2852,0.1039,0.285,0.104
only_flares,84,72,1e-06,1e-06,0.2852,0.1039,0.285,0.104
only_flares,84,72,1e-06,1e-05,0.2852,0.1039,0.285,0.104
only_flares,84,72,1e-06,0.0001,0.2852,0.1039,0.285,0.104
only_flares,84,72,1e-06,0.001,0.2444,0.1507,0.244,0.15
only_flares,84,72,1e-05,1e-07,0.2795,0.1181,0.2794,0.118
only_flares,84,72,1e-05,1e-06,0.2795,0.1181,0.2794,0.118
only_flares,84,72,1e-05,1e-05,0.2795,0.1181,0.2794,0.118
only_flares,84,72,1e-05,0.0001,0.2795,0.1181,0.2794,0.118
only_flares,84,72,1e-05,0.001,0.2444,0.1507,0.244,0.15
only_flares,84,72,0.0001,1e-07,0.2844,0.0911,0.2844,0.0913
only_flares,84,72,0.0001,1e-06,0.2844,0.0911,0.2844,0.0913
only_flares,84,72,0.0001,1e-05,0.2844,0.0911,0.2844,0.0913
only_flares,84,72,0.0001,0.0001,0.2844,0.0911,0.2844,0.0913
only_flares,84,72,0.0001,0.001,0.2444,0.1507,0.244,0.15
only_flares,84,72,0.001,1e-07,0.2694,0.0972,0.2694,0.0972
only_flares,84,72,0.001,1e-06,0.2694,0.0972,0.2694,0.0972
only_flares,84,72,0.001,1e-05,0.2694,0.0972,0.2694,0.0972
only_flares,84,72,0.001,0.0001,0.2694,0.0972,0.2694,0.0972
only_flares,84,72,0.001,0.001,0.2444,0.1507,0.244,0.15
