,HARPNUM,NOAANUM,CLASS,PEAKTIME,USFLUX,MEANGBT,MEANJZH,MEANPOT,SHRGT45,TOTUSJH,MEANGBH,MEANALP,MEANGAM,MEANGBZ,MEANJZD,TOTUSJZ,SAVNCPP,TOTPOT,MEANSHR,AREA_ACR,R_VALUE,ABSNJZH
240,3721,11974,M3.7,2014.02.11_04:25_TAI,2.036443e+22,111.287,-0.01533557,10964.62,45.191,2670.026,76.157,-0.03792126,56.146,117.588,0.04953983,47243440000000.0,18619090000000.0,5.076288e+23,44.73,1368.005371,4.773,534.583
241,3721,11974,M2.3,2014.02.11_06:58_TAI,2.167309e+22,110.77,-0.01567802,10387.68,44.849,2865.102,72.291,-0.03902875,55.824,118.433,0.29429427,52012330000000.0,19858370000000.0,5.19062e+23,44.738,1432.431274,4.768,589.854
242,3721,11974,M2.1,2014.02.11_15:51_TAI,2.312625e+22,108.677,-0.00455818,9967.262,48.395,3077.788,73.422,-0.01253367,58.011,115.45,0.14268674,58399120000000.0,3117555000000.0,5.645433e+23,46.546,1589.143188,4.878,194.402
243,3721,11974,M1.0,2014.02.12_02:51_TAI,2.637312e+22,117.345,-0.00831422,10304.9,47.116,3872.626,81.87,-0.02073045,57.658,122.493,0.23868836,71502180000000.0,13759560000000.0,6.264608e+23,46.034,1599.183228,4.938,380.567
244,3721,11974,M1.0,2014.02.12_08:12_TAI,2.628324e+22,115.565,-0.0031165,10857.17,47.593,4012.999,80.538,-0.00765615,58.056,123.624,0.15377295,72946940000000.0,4422714000000.0,6.590258e+23,46.689,1617.074585,5.021,142.433
245,3721,11974,M2.3,2014.02.13_02:57_TAI,3.241472e+22,115.279,-0.00207269,13580.88,49.464,4981.786,81.452,-0.00461968,57.077,124.992,0.16467853,90552860000000.0,16269420000000.0,9.683894e+23,47.327,1784.161987,5.088,111.279
246,3721,11974,M1.1,2014.02.13_13:28_TAI,3.427387e+22,108.096,-0.00216499,12384.76,48.709,4405.018,75.859,-0.00512277,56.56,116.443,0.03196673,82264340000000.0,21526150000000.0,9.616524e+23,46.842,1840.312134,5.075,126.578
247,3721,11974,M1.0,2014.02.13_16:39_TAI,3.595301e+22,110.036,-0.00235195,12832.87,49.033,4737.63,77.631,-0.00531852,56.647,119.741,-0.02373664,87149410000000.0,20884890000000.0,1.015468e+24,46.944,1913.444214,5.202,140.132
248,3740,11977,M1.1,2014.02.15_09:26_TAI,2.113974e+22,99.386,0.00098643,7680.9,38.836,1723.203,59.053,0.00305168,50.565,99.808,0.29222938,38933100000000.0,5737889000000.0,3.901006e+23,41.943,1298.377686,4.257,37.721
249,3730,11976,M3.0,2014.02.19_07:56_TAI,2.454127e+22,86.158,0.00412093,6070.176,20.82,1429.913,38.284,0.01046787,36.3,90.791,-0.15060009,26610550000000.0,2854520000000.0,2.970971e+23,30.428,680.018921,4.285,151.869
250,3766,11982,M1.1,2014.02.25_15:01_TAI,5.62806e+22,108.71,-0.00226881,5780.816,31.762,4537.523,59.06,-0.00655201,45.224,109.025,-0.09377633,95559380000000.0,4554199000000.0,7.233976e+23,37.589,2655.638672,4.664,213.774
251,3804,11991,M1.1,2014.02.27_00:48_TAI,1.795755e+22,80.354,-0.00309878,9815.655,32.269,1074.209,46.999,-0.00588031,42.93,90.389,0.21768576,18422500000000.0,2665844000000.0,3.094788e+23,37.616,502.806244,4.181,73.565
252,3779,11986,M1.1,2014.03.01_23:19_TAI,1.671957e+22,71.686,0.000661,800.3797,0.65,505.182,24.736,0.00300473,22.653,72.321,-0.01974778,12111690000000.0,1983307000000.0,3.058822e+22,17.531,249.693008,0.0,19.021
253,3784,11989,M1.2,2014.03.02_15:58_TAI,3.487533e+22,122.1,-0.00521009,4242.888,18.184,2685.186,58.645,-0.01656346,38.997,121.551,0.28312859,58459500000000.0,10672460000000.0,3.259304e+23,30.525,2542.764893,4.338,301.362
254,3804,11991,M1.0,2014.03.04_02:10_TAI,1.70442e+22,111.589,-0.01551962,10546.54,46.408,1765.262,73.689,-0.03362359,55.463,114.49,0.22525185,36624490000000.0,16291840000000.0,3.86377e+23,45.249,861.27594,4.506,428.109
255,3836,12002,M1.0,2014.03.08_20:28_TAI,8.606945e+21,99.076,-0.01582379,3909.277,7.61,609.965,50.883,-0.03077707,30.02,104.443,-0.15949354,9255896000000.0,5943530000000.0,5.382747e+22,23.836,223.03891,3.837,164.061
256,3836,12002,M1.1,2014.03.09_00:26_TAI,9.339587e+21,97.285,-0.01747314,4262.995,11.449,625.089,52.927,-0.03660246,33.657,106.76,-0.09992884,10392940000000.0,9892052000000.0,6.789207e+22,27.452,242.262894,3.833,209.538
257,3836,12002,M1.0,2014.03.09_04:08_TAI,1.049217e+22,100.482,-0.01146684,5420.291,13.506,825.332,56.782,-0.02529536,35.717,110.518,-0.08762138,13875820000000.0,8316865000000.0,1.004103e+23,28.952,252.079132,3.993,159.951
258,3836,12002,M1.7,2014.03.09_15:28_TAI,1.278455e+22,109.896,-0.01880891,5753.842,17.768,1130.481,59.296,-0.03964996,37.002,122.25,-0.06114666,19500960000000.0,16293700000000.0,1.286346e+23,31.061,423.740051,4.377,316.61
259,3813,11996,M1.4,2014.03.09_23:00_TAI,2.054155e+22,106.507,-0.00120353,4527.642,20.026,1413.384,52.627,-0.00339171,39.41,109.646,-0.27581057,29755760000000.0,4692065000000.0,1.972715e+23,32.464,769.976562,4.137,39.485
260,3813,11996,M3.5,2014.03.10_03:50_TAI,2.381459e+22,104.245,-0.00362696,4319.273,18.826,1688.163,52.989,-0.01011469,38.503,108.726,-0.28699887,36198270000000.0,5548006000000.0,2.136844e+23,31.668,844.473083,4.347,135.111
261,3813,11996,M2.5,2014.03.11_11:05_TAI,3.539029e+22,89.631,-0.00668087,6626.975,20.445,2336.209,47.225,-0.01428929,37.112,97.64,-0.21937062,38939780000000.0,11101060000000.0,4.180699e+23,31.066,1017.505493,4.514,317.355
262,3813,11996,M9.3,2014.03.11_22:34_TAI,3.822935e+22,70.786,-0.00720731,5647.585,19.567,2199.255,39.914,-0.01735862,37.161,78.195,-0.01767576,36873280000000.0,11898480000000.0,4.083507e+23,29.54,932.753845,4.36,392.402
263,3856,12010,M1.7,2014.03.19_03:56_TAI,2.639492e+22,109.826,0.01052175,3982.09,11.891,1960.736,52.91,0.03035102,34.366,114.165,0.21668899,38310980000000.0,20798120000000.0,2.130798e+23,27.641,1284.223633,4.42,423.921
264,3894,12017,M2.0,2014.03.27_19:18_TAI,1.083689e+22,118.442,0.00237612,6342.31,32.085,892.25,71.547,0.00617115,50.166,117.588,0.06705087,18675470000000.0,2313745000000.0,1.511568e+23,37.8,764.783936,3.506,42.64
265,3894,12017,M2.6,2014.03.27_23:51_TAI,1.077908e+22,121.958,0.00328595,6353.502,31.046,965.209,71.369,0.00843873,48.68,122.93,0.09098559,20948710000000.0,3677814000000.0,1.493985e+23,36.94,751.767944,3.586,58.181
266,3894,12017,M2.1,2014.03.29_11:55_TAI,1.268129e+22,118.281,0.01454859,7014.868,25.095,1218.948,65.183,0.0397124,42.859,123.86,0.1784803,24262250000000.0,14103510000000.0,1.868428e+23,34.688,820.385559,4.459,291.787
267,3879,12014,M1.4,2014.03.30_08:07_TAI,3.37596e+22,77.984,-7.794e-05,4841.841,14.427,1427.553,33.834,-0.00020421,33.038,81.414,-0.11113963,27877390000000.0,2915842000000.0,3.213932e+23,27.646,848.131287,4.231,3.896
268,4000,12035,M1.0,2014.04.15_19:59_TAI,4.311887e+22,106.102,0.01149601,5450.434,24.044,3266.805,53.283,0.03308992,41.072,108.024,0.1651255,68450650000000.0,31524810000000.0,5.057701e+23,33.873,2009.171265,4.504,803.238
269,4097,12056,M5.2,2014.05.07_10:07_TAI,7.827126e+22,70.105,0.00160211,10372.03,31.43,4585.568,39.099,0.00339722,43.169,78.205,-0.04270892,85260020000000.0,2569181000000.0,1.546865e+24,35.649,2276.028564,4.784,179.912
270,4138,12065,M1.3,2014.05.23_18:35_TAI,2.158576e+22,117.018,0.00146038,2712.057,10.849,1476.36,51.17,0.00482862,33.214,116.601,0.17710808,30187610000000.0,7373751000000.0,1.255276e+23,26.869,897.055176,3.917,50.897
271,4186,12077,M1.3,2014.06.02_04:09_TAI,1.240774e+22,102.482,0.01018051,6196.122,22.046,840.824,50.767,0.02643424,40.021,104.348,-0.0390233,17177270000000.0,10743880000000.0,1.536303e+23,33.732,431.053467,3.423,190.07
272,4197,12080,M1.4,2014.06.05_19:31_TAI,2.183295e+22,108.492,0.00765989,5374.442,18.717,1632.29,52.067,0.02044057,37.343,112.532,-0.01051803,33362600000000.0,7702098000000.0,2.371506e+23,31.144,922.061157,4.503,254.508
273,4197,12080,M1.8,2014.06.10_05:34_TAI,6.068879e+22,95.621,0.00356383,11612.76,48.069,4832.572,59.997,0.0080591,53.44,100.883,0.14202335,102031600000000.0,22690130000000.0,1.501712e+24,46.01,3078.03418,4.87,347.01
274,4197,12085,M1.8,2014.06.11_09:37_TAI,6.816004e+22,95.811,0.00602548,10660.24,37.407,4760.954,53.914,0.01211872,46.853,101.826,-0.11301165,96131050000000.0,26842250000000.0,1.386464e+24,40.341,3007.746094,4.838,590.087
275,4231,12089,M1.1,2014.06.11_20:03_TAI,3.565248e+21,144.564,0.02487393,6385.363,24.915,539.639,91.622,0.05967132,46.563,155.292,0.16572794,9624916000000.0,7866851000000.0,4.50969e+22,34.806,182.561783,3.962,132.28
276,4197,12085,M1.1,2014.06.14_11:39_TAI,6.392543e+22,66.171,0.00140382,6461.367,17.701,2774.578,31.902,0.00332038,34.208,74.635,0.00781576,46559940000000.0,4429224000000.0,7.54852e+23,28.043,2981.719482,0.0,123.484
277,4225,12087,M1.0,2014.06.15_00:01_TAI,2.245255e+22,103.963,0.0205896,5234.319,21.038,1660.857,47.805,0.06245822,38.719,104.121,0.68382019,32957700000000.0,27550590000000.0,2.570979e+23,32.494,1113.182495,3.409,761.465
278,4344,12113,M1.2,2014.07.08_00:26_TAI,1.146877e+22,90.02,0.00361106,4247.908,16.639,688.069,43.033,0.00875346,35.06,94.182,-0.2272062,12212900000000.0,3205339000000.0,9.228785e+22,27.871,273.216003,3.718,59.073
279,4294,12106,M1.5,2014.07.09_22:34_TAI,3.087912e+22,96.022,0.00072036,2702.874,7.835,1519.767,38.195,0.00221896,29.435,96.234,-0.19873719,32424120000000.0,5050988000000.0,1.678683e+23,24.88,816.385925,3.802,33.688
280,4396,12130,M2.5,2014.07.30_11:14_TAI,5.024535e+22,82.184,0.00077386,7115.601,25.12,3154.689,43.037,0.00189507,39.885,89.425,-0.21731082,60764060000000.0,8637598000000.0,6.926256e+23,32.984,1605.37854,0.0,56.72
281,4639,12182,M1.3,2014.10.08_01:43_TAI,2.074075e+22,129.642,-0.0007375,2533.339,9.684,1482.138,54.971,-0.00260884,33.06,128.898,0.27430376,32721160000000.0,4897134000000.0,1.143319e+23,26.127,1436.934448,3.601,25.062
282,4639,12182,M1.4,2014.10.08_01:58_TAI,2.070874e+22,130.207,-0.00039486,2526.891,9.081,1449.528,55.105,-0.00139275,32.767,129.389,0.23340753,32063500000000.0,4146744000000.0,1.134839e+23,25.929,1449.483643,3.722,13.353
283,4639,12182,M1.2,2014.10.08_06:59_TAI,1.982779e+22,131.99,0.00182063,2817.82,10.058,1480.744,57.227,0.00600547,33.377,132.065,0.20769942,31740200000000.0,3447128000000.0,1.182008e+23,26.288,1452.218872,3.774,57.494
284,4698,12192,M3.9,2014.10.19_09:11_TAI,1.249091e+23,80.176,-0.00506511,14303.42,33.775,8233.463,44.841,-0.00927889,43.821,92.394,-0.04389242,140513100000000.0,30091540000000.0,3.103764e+24,38.74,4227.217285,4.997,827.594
285,4698,12192,M4.5,2014.10.19_16:37_TAI,1.365083e+23,83.98,-0.00476762,13384.34,33.384,9268.647,46.563,-0.0092371,44.162,94.719,0.03880415,170044600000000.0,37521140000000.0,3.366548e+24,39.135,4440.582031,5.131,902.948
286,4698,12192,M1.4,2014.10.19_19:02_TAI,1.329179e+23,87.175,-0.0055913,14534.96,34.49,9673.208,47.704,-0.01002849,44.528,98.404,0.04313257,163378000000000.0,32085340000000.0,3.438724e+24,39.42,4576.804688,5.187,996.022
287,4698,12192,M1.7,2014.10.19_20:04_TAI,1.308395e+23,88.327,-0.00550902,15457.57,35.428,10058.913,49.464,-0.00954467,44.94,101.012,0.01150371,166347400000000.0,28716810000000.0,3.509341e+24,39.914,4645.686523,5.199,941.74
288,4698,12192,M1.2,2014.10.19_22:55_TAI,1.39232e+23,88.309,-0.00531158,14794.81,34.643,10679.933,48.996,-0.00971546,44.381,101.141,0.04642599,178697700000000.0,29009510000000.0,3.694583e+24,39.577,4735.427734,5.166,998.748
289,4698,12192,M8.7,2014.10.21_01:59_TAI,1.380013e+23,95.271,-0.00596269,17310.74,41.447,12354.98,55.462,-0.01065686,48.51,109.576,0.07297926,210650900000000.0,21381510000000.0,4.386728e+24,43.553,5533.27832,5.35,1137.754
290,4698,12192,M2.7,2014.10.21_05:17_TAI,1.324296e+23,97.22,-0.00602499,18254.02,43.699,11889.348,58.911,-0.00992013,49.681,110.793,0.02850861,204226100000000.0,22799120000000.0,4.273769e+24,44.433,5655.849121,5.363,1062.146
291,4698,12192,X1.6,2014.10.21_14:28_TAI,1.287257e+23,95.14,-0.00618713,18761.59,46.814,11688.285,59.802,-0.01072704,51.38,109.813,0.10008512,213292500000000.0,26103820000000.0,4.383311e+24,46.038,5950.770996,5.382,1088.422
292,4698,12192,M1.1,2014.10.22_09:50_TAI,1.321423e+23,95.75,-0.00358483,20200.48,50.353,11448.595,60.74,-0.00620174,53.215,109.191,0.12510623,216354400000000.0,11917370000000.0,4.903221e+24,47.543,6501.41748,5.398,655.189
293,4698,12192,X3.1,2014.10.23_21:41_TAI,1.42202e+23,95.081,-0.00287493,19356.54,53.128,11477.119,59.935,-0.00512563,54.666,104.974,0.0581721,221072100000000.0,6214474000000.0,5.276354e+24,49.2,6846.543945,5.417,590.085
294,4698,12192,X1.0,2014.10.24_17:08_TAI,1.502662e+23,96.008,-0.00348048,18389.8,50.852,12280.969,58.114,-0.00587998,53.155,105.777,0.02138764,226661300000000.0,11839180000000.0,5.151359e+24,47.855,7044.97998,5.359,734.111
295,4698,12192,X2.0,2014.10.25_10:56_TAI,1.644963e+23,92.418,-0.00207693,16178.9,44.031,12732.282,53.888,-0.00395699,49.566,102.635,0.12099912,238175300000000.0,25689450000000.0,5.149191e+24,44.603,7142.945801,5.459,497.723
296,4698,12192,M1.0,2014.10.25_17:17_TAI,1.695363e+23,97.407,-0.00191454,17386.12,41.615,13597.732,55.521,-0.00314168,47.911,108.259,0.019674,233089800000000.0,39250690000000.0,5.192767e+24,43.145,7112.023438,5.475,430.566
297,4698,12192,M1.9,2014.10.25_18:49_TAI,1.765877e+23,94.295,-0.00188722,15921.77,40.337,13236.691,52.707,-0.00339547,47.286,104.449,0.0936707,240311300000000.0,37030430000000.0,5.224653e+24,42.619,7067.698242,5.451,466.287
298,4698,12192,M2.4,2014.10.25_20:21_TAI,1.745042e+23,95.998,-0.00299593,16253.26,40.691,13129.162,54.482,-0.00516933,47.364,105.102,0.05260317,236778200000000.0,26030870000000.0,5.123903e+24,42.64,6992.087891,5.41,711.149
299,4698,12192,M7.1,2014.10.26_00:34_TAI,1.765318e+23,94.377,-0.00211513,15912.16,39.001,13100.229,53.588,-0.00361299,46.577,103.276,0.02170521,236663800000000.0,35918530000000.0,5.02495e+24,41.852,6900.827637,5.3,502.941
300,4698,12192,M1.0,2014.10.26_02:02_TAI,1.777957e+23,95.462,-0.00249516,16028.9,38.731,13148.165,54.285,-0.00419135,46.425,104.151,0.01047254,235300300000000.0,34647960000000.0,5.023094e+24,41.656,6936.214844,5.369,588.748
301,4698,12192,M1.3,2014.10.26_03:41_TAI,1.806752e+23,95.085,-0.00240096,15705.96,38.129,13339.108,52.832,-0.00411761,45.945,103.631,0.04879177,236508500000000.0,40821430000000.0,5.053216e+24,41.182,6957.290039,5.423,581.643
302,4698,12192,M6.7,2014.10.26_10:09_TAI,1.826344e+23,90.144,-0.0004808,15004.12,35.874,13077.992,50.528,-0.00088624,44.952,99.021,0.07932328,232913300000000.0,58774950000000.0,5.016744e+24,40.032,6883.268066,5.482,121.047
303,4698,12192,X2.0,2014.10.26_14:47_TAI,1.841372e+23,90.32,-0.00021518,15093.87,35.011,13269.779,50.314,-0.00037829,44.46,99.174,0.07920273,229387700000000.0,60941520000000.0,4.953963e+24,39.563,6823.04834,5.486,53.178
304,4698,12192,M1.4,2014.10.26_17:40_TAI,1.916893e+23,87.756,0.00013125,15091.48,33.938,13770.992,48.775,0.00022943,43.684,96.824,0.02448187,231998000000000.0,46851860000000.0,5.120248e+24,39.052,6773.321289,5.444,33.53
305,4698,12192,M3.4,2014.10.27_02:42_TAI,1.956649e+23,87.25,1.221e-05,14808.11,31.71,14156.545,48.619,2.053e-05,42.405,96.017,-0.03865151,232790000000000.0,38224270000000.0,4.973764e+24,37.76,6494.164551,5.324,3.088
306,4698,12192,M6.6,2014.10.27_03:32_TAI,1.961019e+23,86.765,-0.00054891,14556.5,31.3,13812.041,47.721,-0.00092657,42.078,95.422,-0.01125753,227636400000000.0,31885360000000.0,4.905257e+24,37.303,6506.261719,5.367,139.278
307,4698,12192,M1.6,2014.10.27_14:06_TAI,1.96394e+23,81.728,-0.00087268,13422.11,28.578,13130.025,45.242,-0.00153391,40.676,90.933,-0.02483752,211503200000000.0,20890500000000.0,4.560833e+24,35.157,6125.493164,5.244,223.275
308,4698,12192,M1.0,2014.10.28_08:20_TAI,1.96216e+23,73.243,0.00013076,13605.06,27.655,11812.092,41.539,0.00022252,40.051,83.029,-0.08218562,184870400000000.0,10430830000000.0,4.413843e+24,33.951,5580.368652,5.233,31.942
309,4698,12192,M1.2,2014.10.28_10:01_TAI,1.942777e+23,70.758,-0.00044847,13112.81,27.507,11537.965,40.534,-0.00079172,40.301,80.945,-0.02353142,181184000000000.0,3037544000000.0,4.327547e+24,33.707,5562.792969,5.218,111.442
310,4698,12192,M1.4,2014.10.28_14:33_TAI,1.909434e+23,69.187,-0.00030745,13464.62,27.645,11476.043,40.534,-0.00053905,40.244,80.285,0.00675982,176525500000000.0,4455235000000.0,4.321664e+24,33.61,5459.979492,5.256,74.303
311,4698,12192,M1.0,2014.10.28_16:20_TAI,1.948279e+23,68.202,-0.00100311,13631.61,27.795,11638.328,40.329,-0.00171289,39.872,80.565,-0.05309442,179956200000000.0,6659291000000.0,4.374681e+24,33.827,5388.207031,5.229,242.393
312,4698,12192,M1.3,2014.10.28_18:50_TAI,1.928616e+23,65.669,-0.00059989,13420.68,27.896,11364.622,39.187,-0.00106481,40.529,78.264,-0.01514305,175868300000000.0,8144499000000.0,4.398191e+24,33.786,5414.904785,5.218,148.025
313,4781,12205,M2.5,2014.11.05_22:16_TAI,4.953484e+22,85.001,0.0205768,6894.752,19.718,3914.222,46.896,0.04452963,35.953,96.006,-0.08383337,64143650000000.0,45079380000000.0,6.053018e+23,30.696,1308.449585,4.699,1360.23
314,4781,12205,M2.7,2014.11.06_02:49_TAI,4.827895e+22,89.611,0.02347118,7259.672,20.408,4107.798,49.154,0.04980458,36.802,100.907,-0.10943547,65772440000000.0,49054830000000.0,6.169381e+23,31.202,1359.003662,4.812,1501.921
315,4781,12205,M1.0,2014.11.06_10:22_TAI,4.389412e+22,92.195,0.02754938,7409.801,20.913,3983.368,49.541,0.06211685,37.418,101.679,0.02691982,62853470000000.0,54674070000000.0,5.934635e+23,31.786,1332.505127,4.757,1661.393
316,4781,12205,M2.3,2014.11.08_15:32_TAI,3.102833e+22,109.123,0.02633971,8138.149,34.274,3545.107,62.264,0.07596355,46.479,112.935,0.24706908,66377100000000.0,59143170000000.0,5.72177e+23,39.17,1625.62561,4.746,1394.424
317,4817,12209,M3.2,2014.11.14_12:03_TAI,1.06252e+23,71.603,0.00100349,8342.48,21.112,5204.915,33.14,0.0022743,35.773,79.629,0.01733452,94006710000000.0,4448828000000.0,1.627842e+24,30.67,3197.015137,4.585,147.436
318,4817,12209,M5.7,2014.11.15_17:48_TAI,1.314931e+23,87.787,0.00377932,7686.938,19.481,7714.841,41.123,0.00924983,36.74,92.284,0.06145165,153084500000000.0,39532050000000.0,1.999107e+24,31.089,4466.322266,4.845,740.071
319,4874,12222,M1.8,2014.11.30_06:41_TAI,3.584496e+22,91.695,-0.00428966,16686.35,51.688,2679.638,58.197,-0.00680775,54.929,96.902,0.00500059,52907180000000.0,3445026000000.0,1.131545e+24,48.077,1410.88208,4.771,219.035
320,4874,12222,M1.3,2014.12.03_08:10_TAI,3.402715e+22,95.154,-0.00332363,16285.87,53.721,2856.312,62.127,-0.00587347,56.206,102.119,0.03912684,54196110000000.0,6865977000000.0,1.101294e+24,49.242,1531.882202,4.755,169.236
321,4874,12222,M6.1,2014.12.03_18:25_TAI,3.530038e+22,96.674,-0.00198268,15929.77,50.529,2773.765,60.516,-0.00339363,54.469,103.877,0.09158196,53076550000000.0,4152530000000.0,1.087812e+24,47.81,1526.291992,4.631,101.946
322,4874,12222,M1.3,2014.12.03_19:41_TAI,3.653846e+22,94.35,-0.00102873,14769.73,50.505,2761.178,57.978,-0.00191239,54.221,100.659,0.0809995,55363600000000.0,2322582000000.0,1.100884e+24,47.782,1519.661499,4.679,57.737
323,4874,12222,M1.5,2014.12.04_12:25_TAI,3.477723e+22,94.97,-0.00368436,13975.13,45.752,2496.812,56.16,-0.00688388,52.367,100.449,0.02067768,49847700000000.0,2656962000000.0,9.730977e+23,45.441,1456.366699,4.66,193.163
324,4920,12242,M1.6,2014.12.13_19:33_TAI,5.560825e+22,108.187,0.00520035,4095.947,13.335,3476.876,44.236,0.01653711,33.33,108.702,0.37078378,75293150000000.0,24361080000000.0,4.849673e+23,27.317,3144.025879,4.234,463.632
325,4920,12242,M1.5,2014.12.16_01:10_TAI,5.941481e+22,109.45,0.00999622,9644.059,33.953,5291.7,61.747,0.0250347,47.257,114.592,0.47811294,105916100000000.0,40748550000000.0,1.221948e+24,38.864,4466.143066,5.021,953.659
326,4941,12241,M1.4,2014.12.16_19:01_TAI,2.733387e+22,101.006,0.01008956,10368.85,43.207,2299.756,63.046,0.02258144,51.754,108.985,0.1213378,50431160000000.0,15015910000000.0,5.88074e+23,44.511,1089.984985,4.753,430.875
327,4920,12242,M1.3,2014.12.18_09:44_TAI,8.766376e+22,107.373,0.01024403,10544.42,33.591,7463.121,59.556,0.02457562,45.117,114.061,0.29296654,143602900000000.0,68754030000000.0,1.879096e+24,38.533,4800.830078,5.226,1374.595
328,4920,12242,M1.2,2014.12.20_07:32_TAI,1.034249e+23,95.549,0.00665213,7195.446,25.365,6927.822,46.427,0.01782149,39.641,101.878,0.18677592,139235900000000.0,57029860000000.0,1.539546e+24,33.288,3651.19751,5.126,1071.685
329,4941,12241,M1.0,2014.12.20_12:17_TAI,2.68945e+22,81.302,0.01578774,15316.14,60.444,2168.919,57.726,0.03255469,60.188,87.11,0.03427478,44210560000000.0,32318060000000.0,9.061085e+23,52.382,1321.939087,4.549,703.281
330,4920,12242,M1.0,2014.12.21_01:49_TAI,9.392803e+22,92.694,0.00477825,6836.958,22.905,5753.036,44.896,0.01189268,38.333,97.735,-0.01331084,119651600000000.0,47834430000000.0,1.270307e+24,32.552,2994.421875,5.008,668.482
331,4955,12249,M2.2,2014.12.26_02:16_TAI,1.77472e+22,105.788,0.00153641,5437.988,21.788,1161.795,49.646,0.00428312,38.792,108.138,-0.06195044,25488870000000.0,4645534000000.0,2.047116e+23,32.351,715.437256,4.247,43.551
332,5011,12253,M1.1,2015.01.02_09:47_TAI,4.071046e+22,90.915,0.0019623,10836.75,49.211,3195.711,58.086,0.00460726,53.643,97.143,-0.05175582,70988640000000.0,10175360000000.0,9.615079e+23,47.047,1606.590698,4.876,131.097
333,5011,12253,M1.3,2015.01.03_15:36_TAI,3.594215e+22,91.095,0.00483064,13290.08,54.969,3029.516,61.919,0.01111446,57.124,98.565,-0.0089128,65840590000000.0,17463700000000.0,1.060736e+24,49.675,1822.082153,4.974,290.312
334,5026,12257,M4.9,2015.01.12_04:58_TAI,3.062179e+22,81.705,-0.00082344,8586.288,30.438,2018.188,47.531,-0.00178058,42.936,88.873,-0.08798233,36715470000000.0,3738679000000.0,4.969413e+23,36.956,839.099731,4.292,35.885
335,5107,12268,M1.1,2015.01.25_16:53_TAI,2.975067e+22,93.935,0.00144295,9944.769,36.919,1868.783,50.339,0.00318828,46.751,96.542,0.02569826,41654260000000.0,3015906000000.0,6.05347e+23,40.283,1149.066895,4.17,66.136
336,5107,12268,M1.4,2015.01.27_04:41_TAI,2.844237e+22,99.132,-0.0033359,12051.28,45.598,2152.403,62.428,-0.00707785,53.351,102.974,0.38330999,45517120000000.0,8763417000000.0,7.172158e+23,44.313,1496.577515,4.399,149.492
337,5107,12268,M2.1,2015.01.28_11:42_TAI,2.383763e+22,96.81,-0.00656354,12626.73,51.054,1826.831,63.01,-0.01434825,57.284,99.952,0.40490863,41430550000000.0,8235380000000.0,6.683728e+23,47.556,1629.372192,4.392,261.61
338,5107,12268,M2.0,2015.01.29_00:44_TAI,2.484539e+22,97.754,-0.00668703,13681.9,50.811,2011.612,65.332,-0.01382986,57.672,101.608,0.20933595,44097250000000.0,7989390000000.0,7.270427e+23,47.657,1631.794556,4.304,267.568
339,5107,12268,M1.7,2015.01.29_05:36_TAI,2.567067e+22,96.402,-0.00504311,11940.43,52.087,1959.15,65.433,-0.01184294,58.352,97.973,0.12633081,44880810000000.0,5469588000000.0,7.046875e+23,48.696,1666.764282,4.364,224.106
340,5127,12277,M2.4,2015.01.29_12:16_TAI,7.089648e+22,71.301,0.00226216,6236.896,20.324,3801.507,38.503,0.00508285,36.452,77.776,-0.12867352,65790200000000.0,7925267000000.0,7.989907e+23,29.796,1945.754761,4.656,218.21
341,5127,12277,M1.2,2015.02.03_02:15_TAI,2.604737e+22,123.128,-0.00727057,6682.86,27.175,2199.324,68.062,-0.01852181,44.706,124.703,0.49270073,46319220000000.0,10620680000000.0,3.570022e+23,34.802,2288.352783,4.041,292.459
342,5298,12297,M4.5,2015.03.08_14:33_TAI,3.022932e+22,84.622,0.01786164,6506.06,22.752,1875.221,41.578,0.04280549,37.92,90.092,-0.21385798,34955580000000.0,37095700000000.0,3.757336e+23,32.081,886.331177,4.261,776.696
343,5298,12297,M2.9,2015.03.10_00:02_TAI,2.903091e+22,103.502,0.03183938,9633.623,32.582,2773.889,55.249,0.07061788,44.429,110.235,0.10338405,47670060000000.0,54390240000000.0,5.536678e+23,38.704,1154.420898,4.851,1377.881
344,5298,12297,M1.0,2015.03.10_18:51_TAI,2.441201e+22,109.164,0.04721068,12333.33,35.149,2962.243,62.781,0.09467006,46.495,116.573,0.18455109,46471390000000.0,56216970000000.0,5.76106e+23,39.78,1247.062744,4.914,1660.541
345,5298,12297,M3.2,2015.03.11_04:46_TAI,2.465016e+22,102.452,0.04098912,13567.82,41.421,2933.521,63.165,0.0870783,50.478,113.003,0.18550964,49319890000000.0,62975100000000.0,6.892857e+23,43.473,1308.109863,4.988,1567.916
346,5298,12297,M1.6,2015.03.11_11:50_TAI,2.371727e+22,106.437,0.04613017,15911.99,43.291,3116.846,69.255,0.08805357,51.707,118.725,0.26296473,51703090000000.0,56381960000000.0,7.367819e+23,44.177,1350.246338,4.978,1608.328
347,5298,12297,M1.4,2015.03.11_12:14_TAI,2.371542e+22,105.847,0.04707745,16196.66,44.181,3200.725,69.339,0.08871289,52.075,119.343,0.27048209,52073080000000.0,56495040000000.0,7.461132e+23,44.476,1352.061646,5.005,1632.929
