datatype,sampling,time_step,n_estimators,learning_rate,tss_mean,tss_std,far_mean,far_std,fdr_mean,fdr_std,pod_mean,pod_std
Non_temporal,RandomOverSampler,48,5,0.1,0.10516901576684186,0.0909712208954166,0.23858098423315816,0.05163794743724229,0.6578979747729747,0.09140878331464167,0.34375,0.06555055301063448
Non_temporal,RandomOverSampler,48,10,0.001,0.11360487338748208,0.08037004288606613,0.23639512661251794,0.03926360569424288,0.6570333382734589,0.0687320759030334,0.35,0.06218671481916375
Non_temporal,RandomOverSampler,48,10,0.01,0.1285624701385571,0.08467207454535383,0.22768752986144292,0.05185220053122659,0.6381208219805371,0.09254413125036942,0.35625,0.06123724356957945
Non_temporal,RandomOverSampler,48,10,0.05,0.13737010272336359,0.07518855998154177,0.2407548972766364,0.05252293395703714,0.637571917163022,0.08254458238038576,0.378125,0.051253810833927264
Non_temporal,RandomOverSampler,48,10,0.1,0.10936902771141903,0.08070980940576124,0.23750597228858097,0.05381172401502396,0.6522361993743573,0.08950828210818301,0.346875,0.053125
Non_temporal,RandomOverSampler,48,20,0.001,0.11969511466794076,0.08082330872349186,0.23967988533205925,0.039358213691474006,0.6542282703541193,0.06688521149647536,0.359375,0.06131692771983933
Non_temporal,RandomOverSampler,48,20,0.01,0.13451684185379836,0.09728120773310169,0.23423315814620166,0.05623739827064132,0.6361740058837354,0.10025103195634884,0.36875,0.06959705453537528
Non_temporal,RandomOverSampler,48,20,0.05,0.12907011466794077,0.08040389476224742,0.23967988533205925,0.0566008431041071,0.6397825288652046,0.09349403532237606,0.36875,0.04592793267718459
Non_temporal,RandomOverSampler,48,20,0.1,0.12023859292881034,0.07525434548391109,0.22663640707118965,0.04956933898563424,0.6438439937768914,0.08240133933442341,0.346875,0.04931166824393594
Non_temporal,RandomOverSampler,48,50,0.001,0.1387287983755375,0.0830581831574431,0.23314620162446248,0.03972923120086073,0.6397169323383456,0.07099226372180593,0.371875,0.06621756281380341
Non_temporal,RandomOverSampler,48,50,0.01,0.13438097228858098,0.0811836027568422,0.23749402771141898,0.059384998558941186,0.6343832695679898,0.10026069859618886,0.371875,0.051253810833927264
Non_temporal,RandomOverSampler,48,50,0.05,0.12898202341137127,0.06185124196501978,0.21789297658862875,0.04650503580476655,0.6363313063387965,0.07189829996389552,0.346875,0.04931166824393594
Non_temporal,RandomOverSampler,48,50,0.1,0.12409071906354514,0.07767990867028478,0.21028428093645485,0.04882826413978706,0.6348726502404201,0.08365260248163478,0.334375,0.057706829101935586
Non_temporal,RandomUnderSampler,8,5,0.001,0.10373347361196401,0.07623295851867055,0.41622620380739084,0.03769538637942986,0.7063306809988147,0.03618908017906795,0.5199596774193548,0.06115853562855253
Non_temporal,RandomUnderSampler,8,5,0.01,0.10916534967308458,0.07510527780689706,0.4141209406494961,0.04130904898041524,0.7039536088915783,0.03565127757327986,0.5232862903225806,0.06421212713905501
Non_temporal,RandomUnderSampler,8,5,0.05,0.11443062980890799,0.07747174486058055,0.4183314669652855,0.042324962605925914,0.7024003740176603,0.036509943753083494,0.5327620967741934,0.06787538758242269
Non_temporal,RandomUnderSampler,8,5,0.1,0.108180629808908,0.07704004617937475,0.4183314669652855,0.03731635690731377,0.705141826113951,0.03544816753528894,0.5265120967741934,0.06772670779789551
Non_temporal,RandomUnderSampler,8,10,0.001,0.1006434905898927,0.07548312265431521,0.422541993281075,0.03968604729585023,0.7081562301833525,0.035568413636452224,0.5231854838709676,0.06171956809511935
Non_temporal,RandomUnderSampler,8,10,0.01,0.12397222573420508,0.0834879404365664,0.4120156774916014,0.04143839593023446,0.6979969996142859,0.03870313259596741,0.5359879032258064,0.07223406555758237
Non_temporal,RandomUnderSampler,8,10,0.05,0.11870906783946826,0.07942011343216139,0.4172788353863382,0.03882727583149522,0.7009655588328452,0.03631874896954275,0.5359879032258064,0.07223406555758237
Non_temporal,RandomUnderSampler,8,10,0.1,0.10824854152367877,0.07833954809853165,0.4214893617021277,0.03985084876709284,0.705519009767875,0.03565305572526408,0.5297379032258064,0.07237348628675896
Non_temporal,RandomUnderSampler,8,20,0.001,0.10264794729617455,0.07526424352865117,0.4204367301231803,0.03799812133152562,0.707264012357839,0.03558591383964171,0.5230846774193548,0.062440544691393915
Non_temporal,RandomUnderSampler,8,20,0.01,0.10169612216884008,0.07500151624398348,0.4214893617021277,0.039007796054095024,0.7076760041946519,0.035482583559639874,0.5231854838709676,0.06171956809511935
Non_temporal,RandomUnderSampler,8,20,0.05,0.12298750587002853,0.0846592832942581,0.41622620380739084,0.0365006780076032,0.6994461352739478,0.03733866034185203,0.5392137096774192,0.0775613119101845
Non_temporal,RandomUnderSampler,8,20,0.1,0.1103209099447314,0.07877915109177178,0.422541993281075,0.03968604729585023,0.7047750826423689,0.03576369425495266,0.5328629032258064,0.0716934463332486
Non_temporal,RandomUnderSampler,8,50,0.001,0.11459934797529167,0.0835719933946502,0.4214893617021277,0.03872269990816662,0.703212582642369,0.03681031263476496,0.5360887096774192,0.0771887842611399
Non_temporal,RandomUnderSampler,8,50,0.01,0.11439773507206588,0.07682047808824308,0.4214893617021277,0.039007796054095024,0.7030521448333655,0.035532313896860714,0.5358870967741934,0.06986287110923363
Non_temporal,RandomUnderSampler,8,50,0.05,0.11239115612469748,0.077157486234727,0.4141209406494961,0.03736560209854942,0.7030221957468127,0.035536337708885105,0.5265120967741934,0.06772670779789551
Non_temporal,RandomUnderSampler,8,50,0.1,0.11235826138785536,0.07935498197042715,0.4172788353863382,0.036472894455135525,0.7033414668231599,0.03619255095969804,0.5296370967741935,0.06714980989774141
Non_temporal,RandomUnderSampler,12,5,0.001,0.17068725240520655,0.09665298772408551,0.42185307017543855,0.050890496833262376,0.6799053311938815,0.04168029468401746,0.5925403225806452,0.08464116927607035
Non_temporal,RandomUnderSampler,12,5,0.01,0.17593944538766268,0.09862634781483286,0.41660087719298244,0.05156967857404411,0.677053148654199,0.042768909080715706,0.5925403225806452,0.08464116927607035
Non_temporal,RandomUnderSampler,12,5,0.05,0.17069821731748724,0.09741165978245901,0.4218421052631579,0.05206880683848303,0.6797970902116999,0.042174428590671866,0.5925403225806452,0.08464116927607035
Non_temporal,RandomUnderSampler,12,5,0.1,0.17365449915110354,0.09935694166008814,0.4124342105263158,0.04967807645625953,0.6773873174094204,0.04294717675327444,0.5860887096774194,0.08529941488369377
Non_temporal,RandomUnderSampler,12,10,0.001,0.16861488398415392,0.09839766699798987,0.42392543859649123,0.05467243807225486,0.6806696504872451,0.042827738641707094,0.5925403225806452,0.08464116927607035
Non_temporal,RandomUnderSampler,12,10,0.01,0.1759613752122241,0.10099075863239022,0.41657894736842105,0.05549397893659127,0.6766583582594086,0.04455601899840826,0.5925403225806452,0.08464116927607035
Non_temporal,RandomUnderSampler,12,10,0.05,0.16423563950198075,0.10029349108605194,0.42185307017543855,0.050890496833262376,0.6821734763551718,0.043461229459133104,0.5860887096774194,0.08529941488369377
Non_temporal,RandomUnderSampler,12,10,0.1,0.16201648273910582,0.11457274808427133,0.4176206140350877,0.05674273878732133,0.681695579103081,0.05026182335856534,0.5796370967741936,0.09020572257643027
Non_temporal,RandomUnderSampler,12,20,0.001,0.1728144453876627,0.09974270306146854,0.4197258771929825,0.05484660631349416,0.6784240000250503,0.04364234436207141,0.5925403225806452,0.08464116927607035
Non_temporal,RandomUnderSampler,12,20,0.01,0.17061934069043577,0.09963346750625066,0.41869517543859647,0.05181359630559448,0.6792670166575406,0.04333999823865978,0.5893145161290323,0.08441804553880083
Non_temporal,RandomUnderSampler,12,20,0.05,0.16625106112054328,0.10301267840023477,0.4166118421052632,0.050151266116751886,0.6807198011611726,0.04471129538669326,0.5828629032258064,0.08725181280150461
Non_temporal,RandomUnderSampler,12,20,0.1,0.1589703593661573,0.10773544669457746,0.4207675438596491,0.05624457499231798,0.6833807099817604,0.047003891065533994,0.5797379032258064,0.08624043487430993
Non_temporal,RandomUnderSampler,12,50,0.001,0.172803480475382,0.09855576296487466,0.4197368421052632,0.052902696260417936,0.6786076759981999,0.042849615119692125,0.5925403225806452,0.08464116927607035
Non_temporal,RandomUnderSampler,12,50,0.01,0.16624009620826258,0.10140736114333442,0.4166228070175439,0.049139892666208954,0.6808571990099735,0.043837465665746145,0.5828629032258064,0.08725181280150461
Non_temporal,RandomUnderSampler,12,50,0.05,0.16109967458970004,0.10184460455364092,0.4249890350877193,0.05318091991094774,0.6835767792813132,0.044216107734925666,0.5860887096774194,0.08529941488369377
Non_temporal,RandomUnderSampler,12,50,0.1,0.16114353423882283,0.10333558833093272,0.4218201754385965,0.055546215358275176,0.6828437469447972,0.04513184813017941,0.5829637096774194,0.08438415277754699
Non_temporal,RandomUnderSampler,24,5,0.001,0.15678791783817556,0.10395858200948113,0.40618556701030933,0.0507568396910976,0.6827122833316446,0.04539557755915773,0.5629734848484848,0.07905268772340865
Non_temporal,RandomUnderSampler,24,5,0.01,0.15466162917838172,0.10710221004431468,0.4020618556701031,0.05071494381958285,0.6827561031586172,0.047515348242738724,0.5567234848484848,0.07759427167581913
Non_temporal,RandomUnderSampler,24,5,0.05,0.175,0.1280700924836297,0.39999999999999997,0.052120514060884686,0.6748262083955875,0.0554084896793138,0.575,0.09596387384138173
Non_temporal,RandomUnderSampler,24,5,0.1,0.15478854264292408,0.10392213486730169,0.40515463917525774,0.05685078630499891,0.6823661723747274,0.04708572369298761,0.5599431818181818,0.07007582156016734
Non_temporal,RandomUnderSampler,24,10,0.001,0.1495392064979694,0.10113931814870472,0.4103092783505155,0.052120514060884686,0.6858276604028745,0.04516480238566548,0.5598484848484848,0.07455821444748925
Non_temporal,RandomUnderSampler,24,10,0.01,0.15053791783817555,0.11205574158422904,0.40618556701030933,0.050965802450755764,0.685415425935778,0.04863471852609539,0.5567234848484849,0.08806456696719389
Non_temporal,RandomUnderSampler,24,10,0.05,0.17000253826929085,0.1181901737075405,0.4020618556701031,0.0523646395843311,0.67706507785086,0.05111458338933933,0.5720643939393939,0.0902432310550915
Non_temporal,RandomUnderSampler,24,10,0.1,0.15759723523898783,0.11844603138872228,0.4020618556701031,0.05474605380351238,0.6814621532884799,0.05220884739159024,0.5596590909090909,0.0871880919183346
Non_temporal,RandomUnderSampler,24,20,0.001,0.15559981255857544,0.10863489025938779,0.4103092783505155,0.050673013309049504,0.6837997186555002,0.04736831334176328,0.5659090909090909,0.08256489711733629
Non_temporal,RandomUnderSampler,24,20,0.01,0.16481568259918772,0.12033811325934678,0.40412371134020625,0.051916199224800695,0.6795720857115789,0.0519363664962614,0.568939393939394,0.09415831650732245
Non_temporal,RandomUnderSampler,24,20,0.05,0.17406572164948453,0.12041853631904542,0.4103092783505155,0.05412125669446056,0.6772878731182038,0.05007097583724675,0.584375,0.10077862227498763
Non_temporal,RandomUnderSampler,24,20,0.1,0.16794068259918776,0.13059497076811263,0.4041237113402062,0.06007753519312769,0.6776362711564762,0.056304813396495644,0.5720643939393939,0.0975245007742292
Non_temporal,RandomUnderSampler,24,50,0.001,0.15663074039362698,0.10998521513336101,0.40927835051546396,0.05417032847595732,0.6829481563255528,0.04880220030712566,0.5659090909090909,0.08256489711733629
Non_temporal,RandomUnderSampler,24,50,0.01,0.17709407216494846,0.1282644581055424,0.40103092783505156,0.051844498806928485,0.6749320649946144,0.05387957282184812,0.578125,0.10569747256980476
Non_temporal,RandomUnderSampler,24,50,0.05,0.15956634645423304,0.12243661659299611,0.40927835051546396,0.0586904961958362,0.6818108665704783,0.053044366641459624,0.568844696969697,0.09437449829286673
Non_temporal,RandomUnderSampler,24,50,0.1,0.17603092783505153,0.14129976520210846,0.3989690721649484,0.06438967616341108,0.6732835006934649,0.06110466339746994,0.575,0.10278421479854727
Non_temporal,RandomUnderSampler,36,5,0.001,0.09414488530319995,0.102711188181314,0.4218589025755879,0.04137969950779743,0.7069316349943504,0.04362390323242247,0.5160037878787879,0.10649384761789636
Non_temporal,RandomUnderSampler,36,5,0.01,0.10465020445213613,0.11102355664564982,0.41760358342665177,0.04294169909990709,0.7036079080291957,0.04955640098039709,0.5222537878787878,0.12090266635595295
Non_temporal,RandomUnderSampler,36,5,0.05,0.10465020445213613,0.0989931027171538,0.41760358342665177,0.04294169909990709,0.7025029721313557,0.04218060435894798,0.5222537878787878,0.10720286718170778
Non_temporal,RandomUnderSampler,36,5,0.1,0.10451722572873187,0.11830594581614995,0.42398656215005603,0.03869154523278551,0.7037122338851078,0.052828946770526984,0.5285037878787879,0.11793894557564111
Non_temporal,RandomUnderSampler,36,10,0.001,0.08882573636702976,0.1086421516638214,0.4271780515117582,0.04478832704098275,0.7092698846862867,0.04673033967658696,0.5160037878787879,0.10831234731305443
Non_temporal,RandomUnderSampler,36,10,0.01,0.10252254487766806,0.11451238446088319,0.41973124300111986,0.04058144161795315,0.7037908625563429,0.049588493917444534,0.5222537878787878,0.11595507635277931
Non_temporal,RandomUnderSampler,36,10,0.05,0.11302786402660422,0.1022481076691749,0.41547592385218374,0.0414148077421003,0.6988443399632163,0.04353296514618747,0.5285037878787879,0.10754461810566826
Non_temporal,RandomUnderSampler,36,10,0.1,0.08982307679256167,0.11249109519858327,0.4293057110862263,0.04491210464358565,0.7099448933942857,0.05052068221430667,0.5191287878787879,0.11609153298678292
Non_temporal,RandomUnderSampler,36,20,0.001,0.09726988530319998,0.10314719185701306,0.4218589025755879,0.04604024006442543,0.7057796573351172,0.044214563600467514,0.5191287878787879,0.11004570201157929
Non_temporal,RandomUnderSampler,36,20,0.01,0.11409169381383825,0.10212493849879457,0.4144120940649497,0.04262803726025349,0.6982320950652571,0.04355545378976408,0.5285037878787879,0.10754461810566826
Non_temporal,RandomUnderSampler,36,20,0.05,0.11495605551596592,0.09630306075516404,0.4229227323628219,0.037894976755678204,0.697953249733436,0.04004027823607471,0.5378787878787878,0.0943012565439441
Non_temporal,RandomUnderSampler,36,20,0.1,0.11482307679256168,0.10587997399385068,0.4293057110862263,0.041233623112438084,0.6995097270252073,0.0450922473891853,0.5441287878787879,0.10906789003772793
Non_temporal,RandomUnderSampler,36,50,0.001,0.10564754487766806,0.0995117159627106,0.41973124300111986,0.043280482518482,0.7021203556439005,0.04164495525949252,0.5253787878787879,0.10696382184054783
Non_temporal,RandomUnderSampler,36,50,0.01,0.11508903423937018,0.0994752206321471,0.41653975363941775,0.042064264008837574,0.6981208381363185,0.042363668239595906,0.5316287878787879,0.10620863587416801
Non_temporal,RandomUnderSampler,36,50,0.05,0.12014222572873187,0.09202469632651006,0.4239865621500559,0.04124012317413521,0.6962381019326995,0.03775947561710371,0.5441287878787879,0.0967302545085141
Non_temporal,RandomUnderSampler,36,50,0.1,0.12007573636702976,0.10104329575675663,0.4271780515117582,0.039698052710071104,0.6969470170777048,0.04216939949815451,0.5472537878787879,0.10359212247096536
Non_temporal,RandomUnderSampler,48,5,0.001,0.21104873387482087,0.07586483514488554,0.4139512661251791,0.034083184837612406,0.6564803184721982,0.026228300874292655,0.625,0.09270248108869579
Non_temporal,RandomUnderSampler,48,5,0.01,0.21948459149546107,0.0766882772069814,0.4117654085045389,0.03251374678964499,0.6530539641247912,0.026992246205836713,0.63125,0.09249155366842964
Non_temporal,RandomUnderSampler,48,5,0.05,0.20574982083134258,0.08482299102641959,0.41612517916865743,0.038520170579044985,0.6583045574516098,0.031130394789079755,0.621875,0.09105501427708416
Non_temporal,RandomUnderSampler,48,5,0.1,0.20246506211180124,0.08469739187990985,0.41940993788819875,0.03852966052500413,0.66007536377777,0.03094174468400455,0.621875,0.09105501427708416
Non_temporal,RandomUnderSampler,48,10,0.001,0.2141617892976589,0.07696218189440623,0.4139632107023411,0.030578773079601138,0.6553795793362227,0.026989281026122677,0.628125,0.09105501427708416
Non_temporal,RandomUnderSampler,48,10,0.01,0.21008570234113716,0.07615082507299202,0.4117892976588628,0.02897958494221555,0.6564725793675118,0.026465464223456785,0.621875,0.08997612530554983
Non_temporal,RandomUnderSampler,48,10,0.05,0.19746177735308174,0.0948621504073161,0.41503822264691825,0.03622292429850779,0.6613497380774355,0.035168094809526096,0.6125,0.09702609185162515
Non_temporal,RandomUnderSampler,48,10,0.1,0.21117265886287626,0.0752333486287193,0.4107023411371237,0.03107845849121205,0.6558109239068081,0.026093997415625625,0.621875,0.08997612530554983
Non_temporal,RandomUnderSampler,48,20,0.001,0.2141617892976589,0.07696218189440623,0.4139632107023411,0.030578773079601138,0.6553795793362227,0.026989281026122677,0.628125,0.09105501427708416
Non_temporal,RandomUnderSampler,48,20,0.01,0.21429765886287627,0.0756602811461029,0.4107023411371237,0.03107845849121205,0.6547004621885147,0.02633273457605301,0.625,0.090571104663684
Non_temporal,RandomUnderSampler,48,20,0.05,0.20043896321070234,0.08952183334328619,0.41831103678929765,0.03840921567071904,0.6605879126695561,0.03301720372269306,0.61875,0.09249155366842964
Non_temporal,RandomUnderSampler,48,20,0.1,0.21104873387482087,0.08789607416771138,0.4139512661251791,0.039239461289921465,0.6558388981109504,0.03266894280673467,0.625,0.090571104663684
Non_temporal,RandomUnderSampler,48,50,0.001,0.22584657190635454,0.07798428417403486,0.4085284280936454,0.02844624561504512,0.6504205995026433,0.026703690509507307,0.634375,0.09483744315933448
Non_temporal,RandomUnderSampler,48,50,0.01,0.2100857023411371,0.0846602918106269,0.4117892976588628,0.03280413448718519,0.6563768836556487,0.030422330852415212,0.621875,0.09421758394800836
Non_temporal,RandomUnderSampler,48,50,0.05,0.20260093167701862,0.09036933570504005,0.4161490683229814,0.03658142543288741,0.6595371541096791,0.03322969102349145,0.61875,0.09354143466934853
Non_temporal,RandomUnderSampler,48,50,0.1,0.21228350453893935,0.08409067352743835,0.4095914954610606,0.035821165578234136,0.654774900234522,0.031081588111808715,0.621875,0.08997612530554983
Non_temporal,class_weight,8,5,0.001,0.13156743308167468,0.09126592111825538,0.21702127659574466,0.03778641208831114,0.6513833721732041,0.068296583091994,0.34858870967741934,0.07870111460231172
Non_temporal,class_weight,8,5,0.01,0.13581297637539286,0.09701436764833664,0.21912653975363944,0.037363533052280434,0.6493395075038814,0.07246080333549554,0.3549395161290323,0.08115570500824335
Non_temporal,class_weight,8,5,0.05,0.11697054600296211,0.09969829004527683,0.20651735722284434,0.033916997495659844,0.6630667177274682,0.07262493139226214,0.3234879032258065,0.10418672305181575
Non_temporal,class_weight,8,5,0.1,0.12232401202904306,0.09044440830394879,0.20438969764837625,0.04012012824920396,0.6564387177621474,0.06609136350586692,0.3267137096774194,0.09813232357327906
Non_temporal,class_weight,8,10,0.001,0.11711968988187697,0.09188073945644082,0.22229563269876823,0.034181600349788115,0.6641641313568456,0.06800674594460689,0.3394153225806452,0.08272033935371617
Non_temporal,class_weight,8,10,0.01,0.14006901798937976,0.09065813069498413,0.2180963045912654,0.03246117797308707,0.6472680328930329,0.06605524263038652,0.3581653225806452,0.07913922823745359
Non_temporal,class_weight,8,10,0.05,0.10959092674204385,0.10441828288282658,0.2138969764837626,0.04231673710863437,0.6676365341236031,0.07522749207390253,0.3234879032258065,0.10036744123606896
Non_temporal,class_weight,8,10,0.1,0.12224347975291697,0.0787195508368463,0.19489361702127656,0.04065659691372385,0.6512954211824182,0.06319307533584406,0.3171370967741936,0.08969871128355926
Non_temporal,class_weight,8,20,0.001,0.11378187877036447,0.1022827463831015,0.2223068309070549,0.033244792950833574,0.6672611153780508,0.0734240723086045,0.3360887096774194,0.0919818961794432
Non_temporal,class_weight,8,20,0.01,0.12849702434707222,0.09296554551670355,0.21071668533034713,0.03277461520464474,0.6545099807599808,0.06733789696220695,0.3392137096774194,0.09237111392613633
Non_temporal,class_weight,8,20,0.05,0.11801267926164072,0.09303610518532261,0.20860022396416572,0.03620998440932462,0.6596522111303383,0.07188571339608997,0.3266129032258065,0.08972227244813309
Non_temporal,class_weight,8,20,0.1,0.11836826752880829,0.0722647793753845,0.19594624860022397,0.03692468204670119,0.6550347563774673,0.05549663981817544,0.3143145161290323,0.08692743207371469
Non_temporal,class_weight,8,50,0.001,0.10977084311671423,0.09118801345386958,0.21704367301231806,0.03482242355177428,0.6685048098710501,0.06484212924879157,0.3268145161290323,0.08911062250767006
Non_temporal,class_weight,8,50,0.01,0.10229949337138314,0.09458545514031831,0.2149384098544233,0.031139726641575168,0.676086755009592,0.06945487437779725,0.3172379032258065,0.09851121905146765
Non_temporal,class_weight,8,50,0.05,0.11082062998952424,0.08227216488742244,0.2032922732362822,0.037104455009194674,0.6619075381834002,0.06735412017075494,0.3141129032258065,0.08647666043024288
Non_temporal,class_weight,8,50,0.1,0.11613837914965863,0.07520933448925612,0.19172452407614782,0.035255916899766745,0.6560486365486365,0.05807067901681456,0.3078629032258065,0.09063638065897942
Non_temporal,class_weight,12,5,0.001,0.1746745897000566,0.07712583609775644,0.20778508771929824,0.03214242049760336,0.619078743377842,0.05074187785294686,0.3824596774193548,0.07627818434774215
Non_temporal,class_weight,12,5,0.01,0.16849037917374082,0.07132348362459393,0.21084429824561401,0.045251502190366735,0.6213075959128591,0.05385334788049978,0.37933467741935484,0.07191401126525418
Non_temporal,class_weight,12,5,0.05,0.1392359932088285,0.07018656580240037,0.21509868421052633,0.04475648460464581,0.6412036383157071,0.05637235447143028,0.35433467741935487,0.05992899037383199
Non_temporal,class_weight,12,5,0.1,0.14437853706847764,0.07826876968441575,0.22558114035087717,0.03591955479868842,0.6468219313380603,0.052142278705982245,0.36995967741935487,0.0826145619299165
Non_temporal,class_weight,12,10,0.001,0.1716723259762309,0.08273037780952446,0.20776315789473684,0.03533043110565478,0.6209085213032581,0.0562194554491385,0.37943548387096776,0.0813779709413213
Non_temporal,class_weight,12,10,0.01,0.16851230899830222,0.0826894089546674,0.20769736842105263,0.039036128756076774,0.6218174762700844,0.056220918083670454,0.37620967741935485,0.08036468363112041
Non_temporal,class_weight,12,10,0.05,0.15588073005093378,0.07272754868933405,0.21407894736842104,0.043160552309061906,0.6318516837572733,0.05402625195693537,0.36995967741935487,0.07118534500072335
Non_temporal,class_weight,12,10,0.1,0.1422601867572156,0.0887416761071546,0.21822368421052635,0.03635356434388203,0.6437464014766646,0.06168061207742409,0.3604838709677419,0.08164476260401504
Non_temporal,class_weight,12,20,0.001,0.15708899264289758,0.0875584836193293,0.2098464912280702,0.04021809053267177,0.6308853416698244,0.05921671634500216,0.36693548387096775,0.08691129817981508
Non_temporal,class_weight,12,20,0.01,0.1486000282965478,0.0786115943875361,0.215109649122807,0.03957278617319467,0.6367692436155855,0.059685118458879735,0.36370967741935484,0.06906500061980703
Non_temporal,class_weight,12,20,0.05,0.15174695812110922,0.08358439296678286,0.21196271929824562,0.037778521247244456,0.6355415191835504,0.05636817060957923,0.36370967741935484,0.0831769908725601
Non_temporal,class_weight,12,20,0.1,0.14443123938879457,0.08206678995657203,0.20355263157894737,0.02609401248732206,0.638209621670575,0.056337958570890294,0.34798387096774197,0.08085381274163589
Non_temporal,class_weight,12,50,0.001,0.16342883418222975,0.0922125058759714,0.20985745614035087,0.04413941611506042,0.6262656537758181,0.0647672916204413,0.37328629032258065,0.08892826121773773
Non_temporal,class_weight,12,50,0.01,0.16004739671760043,0.07730037617653092,0.21303728070175437,0.03909170230393783,0.6281852204115532,0.06038037648361843,0.37308467741935486,0.06488592670218281
Non_temporal,class_weight,12,50,0.05,0.16029074702886245,0.0807670761144236,0.19726973684210528,0.033416960324695294,0.6227646467517157,0.05922423359317128,0.3575604838709677,0.0777492263555167
Non_temporal,class_weight,12,50,0.1,0.13924483588002262,0.09518840122549366,0.1993640350877193,0.03035727799861806,0.6408368997339585,0.06441354630042963,0.33860887096774195,0.0936745816137157
Non_temporal,class_weight,24,5,0.001,0.16402784286160577,0.09914341626217409,0.21030927835051544,0.04354373625142861,0.6241853620933318,0.07497865166522964,0.3743371212121212,0.07576473687745028
Non_temporal,class_weight,24,5,0.01,0.14884411121524527,0.09977703260122651,0.2072164948453608,0.05017770525211529,0.6325748661093489,0.07814375587997209,0.3560606060606061,0.08613989491975273
Non_temporal,class_weight,24,5,0.05,0.11010426429240865,0.11442349140856017,0.21546391752577318,0.04867246034685722,0.6656540715411683,0.08969110514267369,0.3255681818181818,0.10163133615888287
Non_temporal,class_weight,24,5,0.1,0.12747481255857548,0.12058143034209151,0.21030927835051544,0.04683635749113627,0.6506270012575684,0.08801670301728673,0.3377840909090909,0.10043688463120254
Non_temporal,class_weight,24,10,0.001,0.16724753983130275,0.10701832369086883,0.21030927835051544,0.048398740595074236,0.6211903844617781,0.08335357471738382,0.3775568181818182,0.08177898936794926
Non_temporal,class_weight,24,10,0.01,0.15999687597625742,0.11336374028579652,0.20515463917525772,0.053060244257557815,0.6224816328687297,0.091784613801192,0.3651515151515151,0.09029364750675134
Non_temporal,class_weight,24,10,0.05,0.12647610121836927,0.11977540836120285,0.21443298969072164,0.04982699370554462,0.6519939240628896,0.09524375582252169,0.34090909090909094,0.0992097086372034
Non_temporal,class_weight,24,10,0.1,0.12972606216807253,0.12378234844443574,0.20824742268041235,0.046972312370699036,0.6489238073416572,0.09366312366616095,0.3379734848484849,0.10259178801655786
Non_temporal,class_weight,24,20,0.001,0.14781318338019372,0.09826300336271254,0.20824742268041235,0.056239924523653013,0.6277730146208408,0.0900174528442314,0.3560606060606061,0.06377825091091946
Non_temporal,class_weight,24,20,0.01,0.13565975476413622,0.11241933221669732,0.20515463917525772,0.04910723861366826,0.6426899823436202,0.08564055709912995,0.34081439393939394,0.09954939837270854
Non_temporal,class_weight,24,20,0.05,0.12963136519837554,0.1160168783105841,0.20824742268041235,0.04809032490594062,0.6477788846187945,0.09294616871622935,0.3378787878787879,0.09610674108416215
Non_temporal,class_weight,24,20,0.1,0.1390346766635427,0.13705558689482317,0.19278350515463916,0.058690496195836224,0.6271293736254805,0.12390510033288207,0.33181818181818185,0.09489014387921338
Non_temporal,class_weight,24,50,0.001,0.14874941424554827,0.1002333933195655,0.2072164948453608,0.05122580721156637,0.6304479546512749,0.08297257252682494,0.3559659090909091,0.07663255366426541
Non_temporal,class_weight,24,50,0.01,0.14294068259918777,0.12403790964946726,0.20412371134020618,0.054121256694460565,0.636189091479414,0.09917618168149207,0.3470643939393939,0.10704465199735613
Non_temporal,class_weight,24,50,0.05,0.11103659012808502,0.11525986323679208,0.19587628865979378,0.05776876588091505,0.6478737568737569,0.10827404159776052,0.3069128787878788,0.08141455972655211
Non_temporal,class_weight,24,50,0.1,0.11937870977819434,0.11707095345981436,0.18762886597938144,0.06318166369502912,0.6341556185306186,0.11599909700943423,0.30700757575757576,0.0795316997487288
Non_temporal,class_weight,36,5,0.001,0.12395621246055177,0.07520740026606915,0.21780515117581184,0.04067586347412849,0.6503799632129248,0.05568338541672713,0.3417613636363636,0.08060425609238393
Non_temporal,class_weight,36,5,0.01,0.11984507024330651,0.07429061500131906,0.2156662933930571,0.05001668041618653,0.6520651531590256,0.05131810652105523,0.33551136363636364,0.09368498089694612
Non_temporal,class_weight,36,5,0.05,0.10506742254572603,0.06526219898111155,0.22097424412094063,0.04853541821548038,0.6629483879224061,0.053312717304705666,0.3260416666666667,0.0764774626838111
Non_temporal,class_weight,36,5,0.1,0.09905090943024872,0.07009961140381304,0.21780515117581184,0.0383855240783933,0.6683343463541851,0.04813318245740701,0.3168560606060606,0.07897659145117102
Non_temporal,class_weight,36,10,0.001,0.10820943194543417,0.07029543352176607,0.2241769316909295,0.03869260340963158,0.6643504266338581,0.049052735615968,0.33238636363636365,0.0779672995132474
Non_temporal,class_weight,36,10,0.01,0.10628124045607248,0.06649100151158688,0.2167301231802911,0.04821416374948919,0.6609729480433978,0.05028306272720298,0.3230113636363636,0.08038367207692274
Non_temporal,class_weight,36,10,0.05,0.10734507024330653,0.05591562465887337,0.2156662933930571,0.044254221132857506,0.6585230486153679,0.0492834953548297,0.3230113636363636,0.06281550587515553
