,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
108,1807,11515,M2.4,2012.07.03_01:10_TAI,3.508879e+22,97.633,-0.00591634,11472.18,52.534,3360.146,67.241,-0.01405404,57.733,103.079,-0.09132127,73956770000000.0,25321980000000.0,9.254391e+23,48.949,1650.085815,4.861,359.359
109,1807,11515,M2.2,2012.07.03_02:42_TAI,3.554727e+22,98.661,-0.00356876,11403.37,51.461,3472.141,67.639,-0.00847924,57.113,103.966,-0.10012126,74506310000000.0,19665920000000.0,9.243557e+23,48.274,1674.685547,4.848,217.809
110,1807,11515,M4.7,2012.07.03_03:36_TAI,3.573622e+22,96.858,-0.00279889,11113.58,51.628,3446.564,65.747,-0.00686694,57.552,102.211,-0.15478843,74842400000000.0,15219710000000.0,9.292472e+23,48.563,1684.392944,4.931,176.213
111,1807,11515,M1.1,2012.07.03_06:58_TAI,3.706814e+22,103.951,-0.00419066,11636.88,49.372,3754.312,69.148,-0.00940288,56.435,110.214,-0.05066501,79422850000000.0,15405970000000.0,9.534527e+23,47.563,1753.274658,4.958,258.539
112,1807,11515,M1.8,2012.07.03_10:48_TAI,3.692049e+22,100.98,-0.00610089,11906.83,50.621,3661.721,69.403,-0.01429222,57.173,104.969,-0.10778318,77105830000000.0,21128270000000.0,9.92475e+23,48.189,1781.76062,4.958,382.91
113,1807,11515,M6.1,2012.07.03_11:44_TAI,3.72519e+22,99.528,-0.0064837,11858.9,51.304,3733.662,68.059,-0.01560645,57.294,103.831,-0.05600828,78059760000000.0,24964870000000.0,1.016245e+24,48.612,1792.054199,4.981,418.367
114,1807,11515,M1.2,2012.07.03_13:18_TAI,3.827486e+22,99.148,-0.00612473,12124.89,50.825,3929.907,68.072,-0.01459872,57.192,104.557,-0.0418109,81092970000000.0,24506980000000.0,1.05738e+24,48.373,1816.139282,4.974,402.168
115,1807,11515,M1.6,2012.07.03_20:14_TAI,4.174999e+22,102.861,-0.00734211,12095.34,49.879,4441.68,69.133,-0.01620386,56.35,109.921,-0.13131967,87675210000000.0,18129260000000.0,1.111393e+24,47.979,1882.938843,5.057,507.986
116,1807,11515,M1.6,2012.07.03_21:45_TAI,4.121123e+22,102.176,-0.00787135,12152.2,50.319,4344.025,69.249,-0.01773189,56.315,108.052,-0.09992192,85532870000000.0,24654870000000.0,1.101367e+24,47.879,1879.908569,5.017,537.157
117,1807,11515,M2.9,2012.07.04_01:40_TAI,4.142936e+22,106.344,-0.00829502,12613.06,50.238,4552.452,72.655,-0.01718903,56.342,113.938,-0.07487521,87562910000000.0,15378940000000.0,1.091543e+24,47.649,1871.75708,4.996,540.528
118,1807,11515,M1.0,2012.07.04_02:51_TAI,4.170481e+22,105.987,-0.0073698,12619.99,49.952,4639.564,72.565,-0.01549722,56.058,113.196,-0.11001305,88886070000000.0,18208010000000.0,1.105031e+24,47.47,1882.099609,5.038,485.905
119,1807,11515,M1.5,2012.07.04_08:23_TAI,4.161356e+22,108.462,-0.00784441,13156.3,48.72,4749.11,73.049,-0.01571905,54.906,118.653,-0.11547767,87680530000000.0,19530540000000.0,1.110111e+24,46.758,1911.096924,5.101,498.395
120,1807,11515,M1.8,2012.07.04_10:29_TAI,4.194282e+22,106.587,-0.00728499,13017.55,48.846,4727.059,72.399,-0.01517002,54.908,115.831,-0.15320854,89685490000000.0,11478560000000.0,1.12838e+24,46.949,1957.795898,5.143,475.477
121,1807,11515,M1.2,2012.07.04_13:30_TAI,4.349598e+22,106.119,-0.00967105,13005.31,47.655,4957.661,72.882,-0.02088864,54.441,115.846,-0.05948798,92471090000000.0,24104630000000.0,1.184419e+24,46.512,2022.740356,5.178,663.192
122,1807,11515,M1.2,2012.07.05_03:15_TAI,4.977638e+22,112.054,-0.00933255,14232.77,44.34,5931.18,74.0,-0.0169849,51.558,127.119,-0.19622806,101207500000000.0,19311630000000.0,1.320552e+24,43.964,2085.606934,5.254,652.0
123,1807,11515,M2.6,2012.07.05_11:03_TAI,5.055445e+22,109.828,-0.01288599,13879.43,41.657,5676.921,71.134,-0.02375708,50.346,121.709,-0.13914087,95649530000000.0,20928450000000.0,1.307933e+24,43.092,2163.617188,5.197,914.299
124,1807,11515,M1.3,2012.07.06_05:46_TAI,6.316289e+22,102.562,-0.01955121,14065.09,35.33,6787.33,63.959,-0.03388207,46.219,117.576,-0.0756405,105770300000000.0,52576430000000.0,1.567268e+24,39.676,2319.624023,5.29,1640.386
125,1807,11515,M1.1,2012.07.06_09:53_TAI,6.540712e+22,100.794,-0.01927168,14038.87,34.088,6837.526,61.993,-0.03224838,45.218,115.584,-0.13256973,105137800000000.0,49952720000000.0,1.571039e+24,39.045,2404.830566,5.226,1623.889
126,1807,11515,M1.4,2012.07.06_12:10_TAI,6.565363e+22,99.01,-0.01852293,13653.22,34.186,6556.498,60.678,-0.03169339,45.24,113.179,-0.13512085,103626200000000.0,55711560000000.0,1.549587e+24,38.782,2483.437012,5.24,1582.988
127,1807,11515,M6.9,2012.07.06_16:32_TAI,6.773257e+22,97.671,-0.0199871,13684.2,33.681,6694.946,61.004,-0.03294911,45.194,112.659,-0.16330315,103287100000000.0,56654720000000.0,1.559408e+24,38.71,2514.309326,5.154,1714.993
128,1834,11520,M1.1,2012.07.07_23:07_TAI,1.065112e+23,81.209,0.0120345,10594.4,28.659,6560.235,43.76,0.02334545,41.387,89.952,0.07516599,113188300000000.0,70029710000000.0,2.018599e+24,35.681,3666.615723,4.867,1726.517
129,1834,11520,M1.7,2012.07.08_05:14_TAI,1.028884e+23,85.894,0.01399291,11444.86,29.841,6831.081,46.534,0.02590382,42.074,95.376,0.03072499,116892600000000.0,76999210000000.0,2.054351e+24,36.362,3725.892578,4.876,1891.239
130,1834,11520,M2.0,2012.07.08_06:27_TAI,1.013345e+23,86.475,0.01402396,11436.19,29.851,6814.598,46.784,0.02593101,42.321,96.335,0.03893005,115738100000000.0,75421180000000.0,2.025092e+24,36.421,3745.27832,4.935,1869.899
131,1879,11532,M2.3,2012.07.27_06:22_TAI,8.027599e+22,80.422,-0.00170506,5818.42,17.792,3990.28,38.317,-0.0039618,35.053,85.667,-0.05030401,72870570000000.0,6640529000000.0,8.598972e+23,28.761,2350.645996,4.405,189.743
132,1879,11536,M1.1,2012.07.28_15:48_TAI,7.407768e+22,95.812,-0.00136829,6742.795,21.048,4335.376,46.318,-0.00320329,37.581,98.954,0.01133543,85426680000000.0,5725741000000.0,9.38841e+23,31.559,3020.96582,4.688,143.45
133,1907,11540,M1.0,2012.08.09_12:20_TAI,4.042226e+22,115.675,-0.00703716,4865.857,19.926,3014.082,55.506,-0.02013645,38.728,117.454,0.33525646,61383060000000.0,14291600000000.0,4.153305e+23,31.102,2174.467285,4.463,452.278
134,1999,11564,M1.2,2012.09.07_22:36_TAI,3.582372e+22,123.129,-0.00194075,3791.804,20.563,2658.854,57.703,-0.00600961,39.312,123.706,-0.00182364,57586920000000.0,2713934000000.0,2.89995e+23,33.105,2079.124268,4.148,111.76
135,2040,11583,M1.3,2012.09.28_04:33_TAI,2.350838e+22,109.427,-0.00260919,4838.693,17.39,1549.417,50.003,-0.00756288,37.249,111.142,-0.15245205,33062640000000.0,2973383000000.0,2.372351e+23,30.623,1237.842529,3.839,96.321
136,2191,11613,M2.8,2012.11.11_20:54_TAI,7.367392e+21,83.269,0.00998604,12689.84,39.285,455.052,44.04,0.01627405,46.349,87.507,0.38663146,7018820000000.0,3118133000000.0,1.583814e+23,38.54,270.379272,3.938,93.849
137,2191,11613,M1.1,2012.11.12_04:04_TAI,1.138017e+22,96.838,0.0116169,9380.718,27.317,768.346,47.657,0.02211245,39.776,107.75,0.12859337,12797240000000.0,5502858000000.0,1.872064e+23,33.382,313.937317,4.18,174.567
138,2220,11618,M1.6,2012.11.18_19:28_TAI,1.249961e+22,129.558,-0.00530482,4437.957,15.671,1089.284,63.855,-0.01262329,36.613,132.758,0.22081834,20404850000000.0,6199522000000.0,1.030119e+23,29.128,494.526703,4.173,92.712
139,2220,11618,M1.4,2012.11.19_06:56_TAI,1.330813e+22,120.261,-0.00424655,4165.349,20.766,1155.872,62.977,-0.01281192,41.473,121.222,0.28822571,24945890000000.0,3261809000000.0,1.218206e+23,32.989,575.032959,4.093,93.513
140,2220,11618,M1.6,2012.11.25_15:57_TAI,2.861004e+22,99.704,0.00034773,5359.78,17.76,1668.042,49.102,0.00082404,36.213,104.186,-0.07672654,32417580000000.0,1563767000000.0,2.832404e+23,30.447,919.222046,4.462,13.836
141,2227,11620,M1.0,2012.11.25_21:26_TAI,1.053103e+22,117.664,0.00424228,8334.878,49.835,1448.591,82.171,0.01269823,58.694,126.399,-0.04963218,31265080000000.0,6786119000000.0,2.282889e+23,48.019,590.223633,4.574,87.493
142,2227,11620,M2.2,2012.11.26_21:36_TAI,2.103657e+22,108.228,-0.0024041,10612.0,46.233,2169.219,70.161,-0.00515104,53.738,115.353,-0.09074929,42425850000000.0,1528995000000.0,4.63765e+23,45.407,898.861755,4.718,79.112
143,2362,11652,M1.0,2013.01.11_00:50_TAI,2.787206e+22,119.614,-0.0089575,5642.109,25.078,2274.235,59.564,-0.025159,40.812,120.113,0.49473539,46038650000000.0,15611080000000.0,3.248352e+23,34.099,1653.598755,4.284,388.317
144,2362,11652,M1.7,2013.01.11_08:38_TAI,2.348489e+22,122.325,-0.01220428,6311.279,26.052,2137.338,63.936,-0.03208214,41.427,122.999,0.43176904,42154080000000.0,16329920000000.0,2.960233e+23,34.27,1644.223877,4.183,431.031
145,2546,11692,M1.6,2013.03.19_22:04_TAI,2.812112e+22,81.421,-0.01167822,8802.59,23.585,1640.346,39.899,-0.0271766,39.36,88.656,-0.01982404,32319610000000.0,19622880000000.0,4.892243e+23,33.556,788.603027,4.108,488.722
146,2673,11726,M1.0,2013.04.20_10:29_TAI,1.071965e+22,106.359,0.01907598,9765.143,48.818,1209.807,76.473,0.04859823,59.569,107.399,0.1384082,24761690000000.0,14036330000000.0,2.529774e+23,46.99,513.056702,4.427,372.115
147,2693,11731,M1.1,2013.04.30_05:10_TAI,2.992951e+22,99.47,0.00484497,5196.006,37.437,2921.418,58.956,0.02026045,50.674,101.672,0.22882323,76548300000000.0,19987060000000.0,4.536612e+23,41.203,1765.907104,4.582,318.504
148,2693,11731,M1.3,2013.05.01_16:55_TAI,2.34795e+22,117.047,0.00990691,7265.26,35.544,2738.713,71.928,0.02767922,49.924,124.041,0.07407466,54560840000000.0,18119290000000.0,3.824025e+23,39.851,1859.503418,4.769,392.611
149,2748,11748,M3.2,2013.05.15_08:57_TAI,2.736505e+22,85.263,-0.01994267,6765.738,20.677,1969.198,46.329,-0.04432883,37.667,92.666,-0.14275283,33741540000000.0,27561230000000.0,3.379065e+23,30.54,771.885376,4.529,749.984
150,2809,11760,M1.0,2013.05.29_20:00_TAI,5.465887e+21,86.695,-0.00235379,2456.241,5.484,284.12,41.9,-0.00616578,27.361,92.376,-0.4138054,5501568000000.0,1679703000000.0,2.45074e+22,20.805,74.930367,2.991,17.684
151,2790,11762,M1.3,2013.06.03_08:57_TAI,2.465838e+22,110.682,0.00693672,8966.594,33.665,2181.655,60.378,0.01530444,45.678,118.39,-0.27502617,41439710000000.0,6535283000000.0,4.356436e+23,37.99,1267.929321,4.612,253.738
152,3048,11817,M1.5,2013.08.10_10:41_TAI,7.46101e+21,120.913,0.00886996,3442.739,10.833,521.946,51.871,0.02291413,32.706,123.058,-0.19294062,10179900000000.0,4715835000000.0,4.925535e+22,25.726,248.631409,3.501,95.556
153,3056,11818,M3.3,2013.08.15_18:24_TAI,1.302618e+22,95.94,0.02769644,16158.27,54.033,1343.106,65.088,0.05478387,57.304,104.165,0.324424,23611560000000.0,21141500000000.0,4.336846e+23,48.435,784.898987,4.345,559.745
154,3056,11818,M1.4,2013.08.15_19:33_TAI,1.285098e+22,98.647,0.03065342,17338.56,52.655,1372.752,66.426,0.0564603,56.65,108.073,0.38959038,23415090000000.0,20781910000000.0,4.370406e+23,47.956,782.726074,4.335,581.802
155,3263,11865,M1.7,2013.10.11_00:43_TAI,2.593755e+22,99.458,0.01277461,6946.516,19.653,1851.172,50.203,0.03051119,38.071,105.159,-0.02827565,33382880000000.0,20583970000000.0,3.457727e+23,31.365,826.610901,4.474,478.78
156,3263,11865,M1.8,2013.10.13_08:38_TAI,1.781898e+22,115.557,0.02272605,7721.256,30.546,1741.874,63.613,0.06022551,45.755,118.648,0.17660871,33491020000000.0,31693920000000.0,2.966839e+23,37.693,945.786621,4.599,657.533
157,3263,11865,M1.3,2013.10.13_23:36_TAI,1.612313e+22,123.512,0.02134777,7270.851,27.229,1609.539,66.821,0.05266037,44.437,125.768,0.09786901,28483800000000.0,14609460000000.0,2.411782e+23,35.082,889.255249,4.315,533.203
158,3258,11861,M1.2,2013.10.15_15:41_TAI,2.532967e+22,89.548,-0.0003724,12263.5,43.579,1656.52,51.29,-0.00074845,50.055,94.434,-0.2113563,35085150000000.0,4348909000000.0,6.210517e+23,43.315,1016.43811,4.424,14.2
159,3291,11875,M1.0,2013.10.20_00:22_TAI,2.662915e+22,102.163,0.00349418,4161.78,15.553,1625.676,47.289,0.00974579,35.221,104.239,0.15037632,33880420000000.0,6746115000000.0,2.245576e+23,29.665,843.750244,4.116,141.965
160,3291,11875,M1.0,2013.10.20_15:20_TAI,2.016323e+22,108.916,0.00188251,4614.065,19.275,1518.768,53.492,0.0054654,38.93,110.815,0.03717636,32603220000000.0,4334839000000.0,1.938922e+23,32.387,955.802246,4.185,59.564
161,3291,11875,M2.7,2013.10.21_20:53_TAI,2.619926e+22,109.163,-0.00869392,8032.936,36.651,2754.645,65.311,-0.02505083,49.669,115.022,0.33459309,55634120000000.0,7888445000000.0,4.828913e+23,41.136,1538.46521,4.816,393.513
162,3291,11875,M1.4,2013.10.21_23:43_TAI,2.51327e+22,109.121,-0.00854591,8266.474,37.051,2524.638,66.685,-0.02452515,50.235,113.715,0.37493137,51547320000000.0,8413727000000.0,4.728659e+23,40.972,1541.494751,4.745,368.09
163,3291,11875,M3.1,2013.10.22_00:08_TAI,2.528838e+22,109.675,-0.00901522,8346.312,37.476,2578.472,67.604,-0.02590659,50.547,114.434,0.37707075,52977060000000.0,8702511000000.0,4.823764e+23,41.304,1552.782837,4.771,392.315
164,3291,11875,M2.5,2013.10.22_10:09_TAI,2.42421e+22,108.35,-0.00214098,11217.04,45.968,3102.004,72.667,-0.00557148,55.2,117.183,0.42574731,61893990000000.0,9466430000000.0,6.234724e+23,45.98,1633.255371,4.955,89.602
165,3291,11875,M3.5,2013.10.22_10:33_TAI,2.418387e+22,108.234,-0.00427081,11166.78,46.008,3088.586,72.616,-0.011167,55.363,116.644,0.3348943,61111440000000.0,7309452000000.0,6.213022e+23,46.025,1639.201782,4.905,178.921
166,3291,11875,M3.5,2013.10.25_12:48_TAI,3.779237e+22,99.141,-0.01200001,13180.52,45.034,3398.61,63.07,-0.02548865,52.239,107.462,0.33273351,67836620000000.0,30381900000000.0,1.034539e+24,44.725,1959.544678,4.992,709.201
167,3295,11877,M1.4,2013.10.26_11:53_TAI,3.050436e+22,99.898,0.00855166,11252.34,42.57,2212.047,56.716,0.01943104,50.456,102.668,0.41106829,50954320000000.0,12247750000000.0,7.54099e+23,43.553,1854.03833,4.508,431.525
168,3291,11875,M2.8,2013.10.26_14:05_TAI,4.486194e+22,96.802,-0.01121383,11166.92,34.083,3314.916,53.46,-0.02334485,45.513,103.208,0.14885218,64641990000000.0,31027060000000.0,9.801106e+23,39.042,1863.131836,4.763,741.1
169,3311,11882,M2.7,2013.10.26_15:01_TAI,1.852955e+22,87.421,-0.02214206,12526.26,37.851,1915.497,55.797,-0.0400099,48.244,102.341,-0.18879069,29634850000000.0,22528830000000.0,4.200279e+23,42.079,603.304626,4.581,559.02
170,3311,11882,M4.4,2013.10.26_15:15_TAI,1.860979e+22,87.383,-0.02222009,12490.72,37.931,1912.099,55.959,-0.0405179,48.315,102.17,-0.08668644,30251340000000.0,21378900000000.0,4.235474e+23,41.997,609.328064,4.599,567.323
171,3291,11875,M1.5,2013.10.26_20:57_TAI,4.91019e+22,96.382,-0.01128376,10737.1,32.279,3501.941,52.513,-0.02191185,43.512,102.864,0.12304506,66499830000000.0,35371090000000.0,9.661278e+23,37.598,1869.981323,4.663,764.486
172,3295,11877,M1.9,2013.10.29_13:51_TAI,4.241491e+22,80.34,0.00747087,5533.897,19.033,2044.014,35.786,0.01933742,35.346,84.633,-0.20343697,39391850000000.0,23771290000000.0,4.624375e+23,29.262,1226.4646,4.258,470.075
173,3321,11884,M6.3,2013.10.30_19:53_TAI,3.697075e+22,97.653,0.00726256,11743.5,40.167,3068.938,57.194,0.01530238,48.365,103.891,0.1337073,58054380000000.0,9226220000000.0,8.474493e+23,41.459,1650.720825,4.78,394.618
174,3321,11884,M1.6,2013.10.31_22:21_TAI,3.313696e+22,96.621,0.00622975,10291.02,43.966,2835.586,57.797,0.01588606,51.578,100.033,0.15986496,57638830000000.0,16611570000000.0,7.552759e+23,43.85,1758.616455,4.584,344.262
175,3321,11884,M5.0,2013.11.01_05:22_TAI,3.062226e+22,100.027,0.00641277,11030.94,46.038,2914.772,61.617,0.01459547,52.608,103.013,0.08656205,57003890000000.0,12344750000000.0,7.099188e+23,44.549,1748.604126,4.548,310.75
176,3341,11890,X3.3,2013.11.03_22:12_TAI,6.987753e+22,70.478,0.00288268,10520.53,30.316,4111.917,41.668,0.00532811,41.462,81.244,-0.1141644,68522190000000.0,9274540000000.0,1.24565e+24,35.621,2188.289062,4.783,256.994
177,3341,11890,M3.8,2013.11.04_13:46_TAI,6.55565e+22,76.177,0.00718822,10429.17,32.046,4442.063,45.082,0.01465423,43.031,85.271,-0.1706273,78016970000000.0,20338620000000.0,1.246827e+24,37.458,2244.773682,4.85,647.077
178,3341,11890,M2.3,2013.11.05_03:40_TAI,6.708622e+22,89.279,0.01266529,12161.2,33.923,5558.077,52.292,0.02414355,44.292,98.222,-0.11862353,94859300000000.0,36806540000000.0,1.457382e+24,38.917,2399.928223,5.015,1142.84
179,3341,11890,M2.4,2013.11.05_14:25_TAI,6.046385e+22,92.556,0.01489982,12262.17,35.388,5386.988,55.452,0.02932113,45.523,100.608,-0.2283013,91253650000000.0,39423930000000.0,1.356597e+24,39.986,2469.979248,5.073,1241.185
180,3344,11891,M2.3,2013.11.06_09:28_TAI,1.88894e+21,130.895,0.01160879,3017.023,31.207,202.44,75.792,0.04527384,52.26,129.333,-0.17939402,5013091000000.0,3115633000000.0,1.583063e+22,37.702,126.413498,3.259,45.866
181,3366,11897,M1.4,2013.11.11_15:20_TAI,6.036356e+22,68.956,0.00856003,7523.46,25.203,3041.836,40.058,0.01827292,39.619,80.013,-0.05253749,55029340000000.0,32100430000000.0,8.058435e+23,34.313,1804.773315,4.663,690.384
182,3364,11900,M1.2,2013.11.14_04:53_TAI,1.384133e+22,101.192,0.01077785,11589.7,51.643,1403.856,66.606,0.02420613,58.214,103.915,0.32726377,28522270000000.0,5499016000000.0,3.703998e+23,48.098,734.124329,4.153,259.358
183,3364,11900,M1.6,2013.11.14_07:49_TAI,1.433216e+22,103.367,0.00934494,11890.05,52.475,1446.865,69.647,0.02102973,58.563,104.292,0.24086222,28909780000000.0,3226045000000.0,3.901994e+23,48.746,793.43866,4.163,230.913
184,3364,11900,M1.0,2013.11.15_05:10_TAI,2.094498e+22,111.306,-0.00490197,11072.29,45.609,2267.479,73.134,-0.01019778,53.859,114.912,0.25866121,40655010000000.0,10466270000000.0,4.803813e+23,44.456,1022.396851,4.459,160.142
185,3376,11904,M1.1,2013.11.21_02:32_TAI,3.814548e+22,95.103,-0.00934872,20188.02,46.584,2837.345,55.293,-0.0132455,52.32,98.892,0.0743836,52622830000000.0,3000518000000.0,1.430211e+24,45.423,1929.922485,4.109,498.708
186,3376,11904,M1.0,2013.11.21_12:57_TAI,4.083212e+22,92.628,-0.00808905,17800.62,41.932,3116.07,51.962,-0.01283142,49.919,95.863,0.02520093,55573310000000.0,7578633000000.0,1.403058e+24,43.351,2003.360718,4.512,480.085
187,3437,11909,M1.2,2013.12.05_07:29_TAI,1.493402e+22,118.098,3.774e-05,7765.562,35.662,1186.724,66.143,8.408e-05,47.972,121.882,0.33458897,24309470000000.0,3883588000000.0,2.342393e+23,39.267,821.68457,4.28,0.857
188,3497,11928,M1.9,2013.12.20_08:11_TAI,3.11023e+22,113.241,0.00672261,9483.976,37.201,2804.913,66.999,0.0133758,48.384,118.302,-0.01754011,51977830000000.0,11889150000000.0,5.67373e+23,39.878,1414.755249,4.554,302.827
189,3497,11928,M1.1,2013.12.20_08:37_TAI,3.078168e+22,113.426,0.00732546,9498.704,36.935,2747.47,66.958,0.0142327,48.172,118.192,-0.04523418,50625190000000.0,13066020000000.0,5.532301e+23,39.572,1404.756592,4.505,321.251
190,3497,11928,M3.3,2013.12.20_15:12_TAI,3.289978e+22,112.612,0.00910174,9516.525,35.634,2876.381,67.685,0.01862188,48.165,117.526,-0.04585321,54551290000000.0,18996020000000.0,6.049352e+23,39.167,1481.912964,4.69,435.637
191,3497,11928,M1.6,2013.12.20_22:08_TAI,3.633197e+22,110.231,0.0089376,9592.971,34.238,3174.461,64.572,0.01794641,46.446,116.744,0.04763239,59573740000000.0,23260270000000.0,6.616971e+23,38.509,1508.172607,4.831,464.201
192,3497,11928,M1.3,2013.12.21_00:03_TAI,3.61116e+22,110.092,0.00772361,9830.164,33.932,3131.884,64.266,0.0147931,45.938,116.223,0.04111241,57771860000000.0,18658650000000.0,6.557472e+23,38.112,1482.899048,4.748,387.957
193,3497,11928,M1.6,2013.12.21_09:06_TAI,3.902991e+22,106.565,0.00620752,8951.876,30.698,3028.206,58.03,0.01229765,43.431,112.557,-0.0726013,56103030000000.0,17539930000000.0,6.415858e+23,36.224,1490.966187,4.772,335.001
194,3535,11936,M3.1,2013.12.27_07:56_TAI,1.61034e+22,118.367,-0.00105163,4978.86,19.86,1282.338,61.215,-0.00293217,39.692,119.86,0.12257078,27170020000000.0,4445386000000.0,1.67003e+23,32.248,808.053101,4.255,26.561
195,3535,11936,M6.4,2013.12.29_21:58_TAI,1.644828e+22,119.313,-0.0038571,6890.815,35.3,1750.915,74.714,-0.0113043,51.067,121.258,0.36438134,35986050000000.0,9805395000000.0,2.631824e+23,40.015,1201.672607,4.291,110.926
196,3535,11936,M9.9,2013.12.30_18:52_TAI,2.379105e+22,120.422,-0.00077413,9343.481,38.297,2611.8,75.453,-0.00176674,50.805,127.597,0.27784806,50254200000000.0,5230282000000.0,4.593772e+23,41.396,1457.370483,4.688,28.657
197,3580,11946,M1.0,2014.01.05_03:53_TAI,6.753631e+21,113.344,0.00485227,8007.245,39.609,698.034,75.123,0.01019778,50.909,120.028,0.10460972,14020920000000.0,2083219000000.0,1.082751e+23,42.925,226.790253,4.057,49.406
198,3563,11944,M7.2,2014.01.05_10:13_TAI,1.008952e+23,88.271,0.01066114,13324.1,44.018,7475.925,53.003,0.02186641,50.693,93.191,0.15604866,158186500000000.0,62274830000000.0,2.774151e+24,44.911,4169.033203,5.095,1671.336
199,3563,11944,M1.3,2014.01.11_21:51_TAI,8.451465e+22,89.298,0.0080635,12856.92,33.451,5486.421,47.925,0.01422389,43.409,95.735,-0.12162848,97948600000000.0,32970340000000.0,1.915561e+24,37.229,3156.555908,4.883,904.596
200,3688,11968,M1.1,2014.01.29_15:42_TAI,3.658741e+22,75.41,0.00059818,3555.394,11.654,1867.118,34.714,0.00177629,30.618,76.112,-0.23463626,38087650000000.0,6612973000000.0,2.607995e+23,25.128,838.273743,4.046,33.038
201,3686,11967,M1.0,2014.01.30_01:25_TAI,9.325425e+22,85.381,-0.00068188,14398.0,29.738,8603.889,48.573,-0.00119462,41.824,95.528,0.03348721,122582300000000.0,5160258000000.0,2.325728e+24,36.634,2507.828369,0.0,82.938
202,3686,11967,M3.0,2014.01.30_07:23_TAI,8.619583e+22,90.431,-0.0032686,14361.59,31.067,7965.878,51.681,-0.00582082,42.741,99.675,0.04548919,122012500000000.0,2638343000000.0,2.165929e+24,37.558,2595.979736,5.244,371.186
203,3688,11968,M2.6,2014.01.31_06:34_TAI,2.871362e+22,106.292,0.00132605,4930.901,18.715,2058.589,49.36,0.0035826,36.254,108.29,-0.12466221,42718700000000.0,8031699000000.0,2.796844e+23,30.817,1231.522949,4.203,56.635
204,3686,11967,M2.2,2014.01.31_08:20_TAI,8.043215e+22,96.735,-0.00801345,12978.49,32.547,7748.15,54.634,-0.01605252,44.358,102.36,0.10551793,130296700000000.0,32036470000000.0,2.027438e+24,38.323,2896.057373,5.234,942.582
205,3686,11967,M4.4,2014.01.31_09:31_TAI,8.143188e+22,95.861,-0.00763491,12605.21,33.709,7844.403,54.844,-0.01625558,45.134,101.595,0.144394,138198200000000.0,29807240000000.0,2.065515e+24,39.244,2943.681641,5.146,942.026
206,3686,11967,M1.3,2014.01.31_14:06_TAI,7.373786e+22,98.774,-0.01122472,15109.35,37.045,7787.604,58.989,-0.02135459,46.852,106.349,0.07130519,129944100000000.0,33306240000000.0,2.088176e+24,40.519,3061.229004,5.156,1168.1
207,3686,11967,M1.3,2014.01.31_22:04_TAI,7.90348e+22,104.158,-0.01032229,15285.51,39.075,9148.238,62.502,-0.01861771,48.01,110.376,0.17477007,144461100000000.0,37759210000000.0,2.294531e+24,41.82,3154.123779,5.258,1166.738
208,3688,11968,M3.8,2014.02.02_01:23_TAI,2.417818e+22,117.55,-0.01294,7848.855,35.293,2613.525,70.051,-0.03494474,48.829,121.743,0.22082071,52853800000000.0,15860230000000.0,4.178519e+23,39.712,1578.251099,4.613,518.713
209,3686,11967,M5.2,2014.02.02_04:00_TAI,7.48453e+22,102.324,-0.02509981,23033.38,49.011,10569.924,70.904,-0.03715818,53.952,112.694,0.25709277,145395000000000.0,66089030000000.0,3.097567e+24,46.771,3669.281982,5.439,2541.656
210,3686,11967,M1.4,2014.02.02_09:49_TAI,7.291333e+22,101.219,-0.02013955,22373.78,49.558,10195.742,70.615,-0.03294169,54.613,109.525,0.19122434,145772600000000.0,52536440000000.0,3.087634e+24,47.104,3790.046631,5.424,2092.761
211,3686,11967,M1.5,2014.02.02_16:02_TAI,7.31026e+22,99.835,-0.02026872,22310.01,49.468,9834.563,68.744,-0.03316421,54.774,110.039,0.18667863,144993500000000.0,58147600000000.0,3.095397e+24,47.169,3891.140869,5.343,2117.413
212,3686,11967,M1.3,2014.02.03_16:20_TAI,7.171978e+22,99.051,-0.02927667,23586.68,52.832,9433.557,69.941,-0.04599209,56.494,108.935,0.20002834,134511200000000.0,95934240000000.0,3.122862e+24,48.721,4034.888184,5.374,2918.621
213,3686,11967,M1.5,2014.02.04_23:05_TAI,7.291125e+22,105.055,-0.01957449,21144.79,46.15,9095.488,69.405,-0.02911057,52.239,113.829,0.29483718,130036800000000.0,55710930000000.0,2.733117e+24,44.809,3808.438477,5.243,1905.126
214,3686,11967,M2.0,2014.02.05_04:56_TAI,7.456458e+22,107.002,-0.01660644,20382.65,43.28,8911.341,68.187,-0.02464756,50.578,115.297,0.21080542,126689000000000.0,46661730000000.0,2.64443e+24,43.336,3694.07666,5.205,1622.316
215,3688,11968,M1.9,2014.02.05_10:29_TAI,4.322867e+22,116.248,-0.01018824,8802.041,35.268,4046.847,69.153,-0.02472292,47.945,122.493,-0.06396484,82406820000000.0,36322800000000.0,7.85324e+23,40.087,2139.123535,4.837,684.436
216,3721,11974,M1.8,2014.02.09_16:51_TAI,1.93356e+22,109.256,0.0061213,6291.163,31.263,1649.006,60.129,0.01800985,46.607,108.738,0.05261587,37135410000000.0,8402023000000.0,2.856639e+23,38.028,974.097839,3.931,209.287
