,HARPNUM,NOAANUM,CLASS,PEAKTIME,USFLUX,MEANGBT,MEANJZH,MEANPOT,SHRGT45,TOTUSJH,MEANGBH,MEANALP,MEANGAM,MEANGBZ,MEANJZD,TOTUSJZ,SAVNCPP,TOTPOT,MEANSHR,AREA_ACR,R_VALUE,ABSNJZH
370,5983,12422,M1.1,2015.09.28_07:24_TAI,3.96e+22,95.748,-0.01993225,17436.75,55.287,3913.341,64.494,-0.03256319,56.295,108.628,-0.1324946,67300000000000.0,32300000000000.0,1.27e+24,49.571,1509.843628,5.033,1096.832
371,5983,12422,M1.3,2015.09.28_22:59_TAI,4.82e+22,99.415,-0.01040806,16876.68,50.697,4899.474,65.184,-0.0169139,53.87,113.954,-0.19814806,85500000000000.0,6920000000000.0,1.48e+24,47.047,1729.938843,5.002,688.649
372,5983,12422,M1.1,2015.09.29_01:20_TAI,4.98e+22,100.276,-0.00885292,16675.51,49.094,5102.006,65.071,-0.01442962,53.403,114.582,-0.00438946,89100000000000.0,5090000000000.0,1.52e+24,46.622,1781.803345,5.059,606.133
373,5983,12422,M4.5,2015.09.30_01:10_TAI,6.33e+22,93.647,-0.00454787,13720.54,40.189,5595.29,58.559,-0.00774218,48.073,106.785,-0.08330943,97400000000000.0,5650000000000.0,1.54e+24,42.406,2037.06897,5.061,384.027
374,5983,12422,M5.5,2015.09.30_12:13_TAI,6.21e+22,89.815,-0.00216093,12664.51,36.269,5401.211,55.646,-0.00381522,46.452,103.108,-0.07838003,89000000000000.0,14400000000000.0,1.39e+24,40.268,1940.187744,5.068,178.517
375,5983,12422,M1.0,2015.10.01_00:26_TAI,6.71e+22,83.529,0.00014674,10920.74,31.531,5266.227,51.095,0.00026656,43.432,97.221,-0.07841858,85900000000000.0,16500000000000.0,1.29e+24,37.529,1802.000366,4.952,13.004
376,5983,12422,M1.0,2015.10.01_05:18_TAI,6.74e+22,84.228,0.00241939,10571.82,30.512,5294.327,50.865,0.00431879,42.808,97.254,-0.08381553,82800000000000.0,16900000000000.0,1.22e+24,36.671,1894.581299,4.915,209.967
377,6052,12445,M2.5,2015.11.03_00:03_TAI,2.26e+22,90.138,0.00124767,9571.847,31.149,1472.288,54.79,0.00222535,44.341,96.604,0.03530039,27600000000000.0,627000000000.0,3.83e+23,37.743,612.639648,4.471,37.565
378,6078,12449,M3.9,2015.11.08_01:12_TAI,2.75e+22,84.911,-0.00611517,6725.047,19.394,1594.224,44.061,-0.01242798,36.717,90.869,-0.07200883,27100000000000.0,8210000000000.0,3.18e+23,30.413,668.375549,4.182,217.492
379,6206,12473,M1.1,2015.12.22_14:12_TAI,2.64e+22,80.94,0.00939532,12867.18,36.362,1997.058,52.56,0.01455488,45.601,102.758,-0.18208165,30600000000000.0,7510000000000.0,5.32e+23,39.867,958.807007,4.533,292.533
380,6327,12497,M1.0,2016.02.10_22:47_TAI,2.11e+22,119.741,-0.00138954,6328.635,30.719,1929.045,71.574,-0.00380495,46.591,120.968,0.40864307,40500000000000.0,7080000000000.0,2.85e+23,37.23,1671.713623,4.197,47.046
381,6327,12497,M1.8,2016.02.12_03:24_TAI,2.39e+22,121.942,-0.01798407,5708.276,21.75,2453.457,65.961,-0.05410709,41.713,125.41,0.31471416,48400000000000.0,28600000000000.0,2.99e+23,33.122,1637.577148,4.422,709.471
382,6327,12497,M1.0,2016.02.13_07:26_TAI,3.11e+22,120.26,-0.01140126,5529.995,16.269,2984.557,59.693,-0.03375828,37.388,124.126,0.18975927,53600000000000.0,17900000000000.0,3.67e+23,29.76,1510.924561,4.601,569.22
383,6327,12497,M1.1,2016.02.13_23:00_TAI,3.73e+22,109.505,-0.00266895,5692.891,14.325,3852.943,54.728,-0.00753754,35.05,116.198,0.14568223,64100000000000.0,4370000000000.0,4.42e+23,28.454,1433.838623,4.787,156.15
384,6670,12567,M1.2,2016.07.19_12:46_TAI,3.22e+22,80.156,-0.00644417,14952.97,58.54,2408.496,54.64,-0.01291665,59.532,84.318,0.15375198,49000000000000.0,11800000000000.0,1.05e+24,51.754,1419.840454,4.497,341.206
385,6670,12567,M1.0,2016.07.19_13:49_TAI,3.27e+22,79.821,-0.00645359,14953.47,58.807,2429.545,53.984,-0.01299255,59.458,84.926,0.13268323,49600000000000.0,13700000000000.0,1.07e+24,51.582,1443.735352,4.512,347.448
386,6670,12567,M5.0,2016.07.21_14:11_TAI,4.58e+22,78.611,-0.00403424,10541.55,41.712,2991.127,44.179,-0.00880206,49.52,84.296,-0.00253158,58200000000000.0,10600000000000.0,9.99e+23,43.507,1545.352661,4.772,287.936
387,6670,12567,M2.0,2016.07.22_18:20_TAI,4.77e+22,66.111,-0.00412947,9040.527,34.398,2692.893,37.693,-0.0091337,45.867,73.373,0.03683406,47600000000000.0,19900000000000.0,8.52e+23,38.577,1305.463379,4.563,293.184
388,6972,12644,M2.3,2017.04.01_01:00_TAI,1.42e+22,85.388,0.00244857,8542.725,37.848,810.342,45.921,0.00546262,45.882,88.748,0.25034288,17500000000000.0,2860000000000.0,2.47e+23,39.199,446.753754,3.701,53.234
389,6972,12644,M5.7,2017.04.01_08:33_TAI,1.57e+22,91.81,0.00171015,8033.662,39.097,1001.345,48.047,0.0040961,47.932,98.048,-0.05309104,22200000000000.0,2840000000000.0,2.68e+23,40.666,524.964539,4.27,42.964
390,7075,12665,M1.3,2017.07.07_15:18_TAI,2.73e+22,82.639,-0.00646109,10639.38,37.103,1922.247,52.051,-0.01155636,46.497,92.167,-0.15065749,32300000000000.0,6590000000000.0,5.11e+23,40.231,900.508484,4.521,233.614
391,7115,12673,M1.2,2017.09.02_17:49_TAI,3.51e+21,88.33,0.00272205,11189.24,60.271,248.393,61.733,0.00612043,63.223,86.778,0.51893061,5560000000000.0,1800000000000.0,9.66e+22,51.016,146.837082,2.954,17.691
392,7115,12673,M2.1,2017.09.03_10:14_TAI,8.05e+21,108.319,-0.00575825,7945.727,53.848,888.739,73.371,-0.01664115,62.62,108.237,-0.12599312,22500000000000.0,6930000000000.0,1.78e+23,50.937,380.106079,4.051,97.107
393,7115,12673,M4.2,2017.09.03_13:08_TAI,1.13e+22,110.757,-0.01258914,9675.438,54.413,1465.173,77.714,-0.03295913,62.666,116.381,-0.06319241,31200000000000.0,8230000000000.0,2.82e+23,50.967,501.904419,4.54,276.546
394,7115,12673,M1.0,2017.09.03_15:51_TAI,1.42e+22,112.355,-0.01660967,10923.95,53.285,1834.329,80.168,-0.03893551,61.317,119.495,-0.054702,36800000000000.0,13600000000000.0,3.7e+23,50.249,594.069763,4.623,424.028
395,7115,12673,M3.2,2017.09.03_16:53_TAI,1.48e+22,106.695,-0.01805589,11231.74,53.689,1785.366,77.559,-0.04369172,61.578,114.379,-0.03703976,35600000000000.0,18500000000000.0,3.98e+23,50.543,627.651184,4.623,482.327
396,7115,12673,M3.8,2017.09.03_18:40_TAI,1.7e+22,113.711,-0.0217574,13371.33,55.239,2150.671,83.33,-0.0444382,61.509,121.409,-0.08333733,41900000000000.0,23200000000000.0,4.99e+23,51.059,708.961731,4.606,611.753
397,7115,12673,M2.3,2017.09.04_05:43_TAI,2.69e+22,102.275,-0.03943925,17538.06,58.196,3371.522,74.975,-0.07280113,60.656,116.852,-0.02443268,58800000000000.0,63100000000000.0,9.64e+23,52.456,1090.960327,5.047,1631.562
398,7115,12673,X2.2,2017.09.04_21:10_TAI,3.28e+22,95.948,-0.03704494,19668.05,58.265,4745.081,73.561,-0.0654345,59.36,112.717,-0.06719505,71000000000000.0,53800000000000.0,1.27e+24,51.539,1331.284668,5.138,1802.162
399,7115,12673,M2.5,2017.09.05_03:56_TAI,3.54e+22,103.646,-0.04813677,19752.67,55.803,5363.814,77.066,-0.07909973,57.572,121.132,-0.06312802,76300000000000.0,65200000000000.0,1.31e+24,49.767,1419.30896,5.198,2397.259
400,7115,12673,M2.4,2017.09.05_17:02_TAI,3.94e+22,107.522,-0.06175965,19972.92,51.505,6376.844,76.768,-0.09413172,54.682,124.609,-0.11040748,81600000000000.0,83500000000000.0,1.3999999999999998e+24,47.433,1572.973877,5.257,3248.434
401,7115,12673,M1.4,2017.09.05_21:54_TAI,4.07e+22,105.831,-0.06840041,21460.38,50.96,6655.779,75.953,-0.10196704,54.171,123.682,-0.17409267,83500000000000.0,91200000000000.0,1.53e+24,47.305,1542.950928,5.231,3676.043
402,7115,12673,M1.3,2017.09.06_14:24_TAI,4.86e+22,105.645,-0.060344,19707.02,43.227,7473.251,73.185,-0.09258728,49.883,119.243,-0.33315232,96200000000000.0,102000000000000.0,1.67e+24,43.546,1720.255127,5.296,3852.663
403,7115,12673,M2.9,2017.09.07_03:47_TAI,5.39e+22,98.171,-0.04123109,18121.72,40.172,6641.907,63.756,-0.05853896,46.903,112.411,-0.20557223,84100000000000.0,74100000000000.0,1.58e+24,41.332,1798.567505,5.124,2707.563
404,7115,12673,M2.1,2017.09.07_11:45_TAI,5.59e+22,92.025,-0.03380197,15771.35,37.87,5936.987,57.427,-0.05496265,46.026,106.153,-0.1486724,82400000000000.0,69700000000000.0,1.5e+24,40.68,1902.733887,5.098,2427.725
405,7115,12673,M1.1,2017.09.07_16:28_TAI,5.57e+22,93.463,-0.03963852,15633.8,35.654,5798.19,57.707,-0.06217219,45.253,107.834,-0.19366482,80100000000000.0,75100000000000.0,1.44e+24,39.523,1905.425781,4.968,2740.33
406,7115,12673,M3.7,2017.09.07_23:04_TAI,5.9e+22,86.415,-0.0249386,13365.18,32.125,5483.067,53.203,-0.04124835,43.339,100.447,-0.08849104,79000000000000.0,45500000000000.0,1.32e+24,37.132,1857.903198,4.919,1853.237
407,7115,12673,M1.1,2017.09.08_11:53_TAI,5.93e+22,80.144,-0.01424958,12896.5,31.664,4921.651,49.486,-0.02589255,43.627,94.48,-0.12509276,74300000000000.0,25600000000000.0,1.33e+24,36.976,1862.779663,4.885,1108.56
